group_label,model_name,component_count,parameter_left,parameter_right,correlation
51-60,blast_wave,3,beta_s_1,n_3,-0.06996140473408828
51-60,blast_wave,3,n_1,norm_1,0.1895800076037253
51-60,blast_wave,3,n_1,temperature_1,0.22296900613105805
51-60,blast_wave,3,n_1,beta_s_1,0.4236807783019968
51-60,blast_wave,3,n_1,n_1,1.0
51-60,blast_wave,3,n_1,norm_2,-0.13852534795743718
51-60,blast_wave,3,n_1,temperature_2,-0.008702183323732205
51-60,blast_wave,3,n_1,beta_s_2,0.5407556776736032
51-60,blast_wave,3,n_1,n_2,0.22274591476184377
51-60,blast_wave,3,n_1,norm_3,0.011180731372801095
51-60,blast_wave,3,n_1,temperature_3,-0.005552675139351217
51-60,blast_wave,3,n_1,beta_s_3,-0.07767266103689749
51-60,blast_wave,3,n_1,n_3,-0.07911884720921512
51-60,blast_wave,3,norm_2,norm_1,-0.12363405237940323
51-60,blast_wave,3,norm_2,temperature_1,-0.07126100784349036
51-60,blast_wave,3,norm_2,beta_s_1,0.06437973548219005
51-60,blast_wave,3,norm_2,n_1,-0.13852534795743718
51-60,blast_wave,3,norm_2,norm_2,1.0000000000000002
51-60,blast_wave,3,norm_2,temperature_2,-0.26160549403816385
51-60,blast_wave,3,norm_2,beta_s_2,0.050374136796849114
51-60,blast_wave,3,norm_2,n_2,0.3943465010934302
51-60,blast_wave,3,norm_2,norm_3,-0.22738737515240087
51-60,blast_wave,3,norm_2,temperature_3,-0.20412689721022156
51-60,blast_wave,3,norm_2,beta_s_3,-0.3564850455624072
51-60,blast_wave,3,norm_2,n_3,0.08448344264941175
51-60,blast_wave,3,temperature_2,norm_1,-0.13496428856896683
51-60,blast_wave,3,temperature_2,temperature_1,-0.09295658393990608
51-60,blast_wave,3,temperature_2,beta_s_1,0.15237241872709154
51-60,blast_wave,3,temperature_2,n_1,-0.008702183323732205
51-60,blast_wave,3,temperature_2,norm_2,-0.26160549403816385
51-60,blast_wave,3,temperature_2,temperature_2,1.0
51-60,blast_wave,3,temperature_2,beta_s_2,-0.2698503331568035
51-60,blast_wave,3,temperature_2,n_2,0.40765628376211444
51-60,blast_wave,3,temperature_2,norm_3,-0.09949843325730084
51-60,blast_wave,3,temperature_2,temperature_3,-0.08786985290177259
51-60,blast_wave,3,temperature_2,beta_s_3,-0.21560852361854282
51-60,blast_wave,3,temperature_2,n_3,0.05329037643320119
51-60,blast_wave,3,beta_s_2,norm_1,-0.14554939560302907
51-60,blast_wave,3,beta_s_2,temperature_1,-0.14443591264902034
51-60,blast_wave,3,beta_s_2,beta_s_1,0.4596765336215441
51-60,blast_wave,3,beta_s_2,n_1,0.5407556776736032
51-60,blast_wave,3,beta_s_2,norm_2,0.050374136796849114
51-60,blast_wave,3,beta_s_2,temperature_2,-0.2698503331568035
51-60,blast_wave,3,beta_s_2,beta_s_2,1.0000000000000002
51-60,blast_wave,3,beta_s_2,n_2,0.1707875992332816
51-60,blast_wave,3,beta_s_2,norm_3,0.050786687540835984
51-60,blast_wave,3,beta_s_2,temperature_3,0.07111071994065482
51-60,blast_wave,3,beta_s_2,beta_s_3,0.43096739466390804
51-60,blast_wave,3,beta_s_2,n_3,0.249205209149134
51-60,blast_wave,3,n_2,norm_1,0.17840655398419752
51-60,blast_wave,3,n_2,temperature_1,0.164788129923784
51-60,blast_wave,3,n_2,beta_s_1,-0.1716886660999305
51-60,blast_wave,3,n_2,n_1,0.22274591476184377
51-60,blast_wave,3,n_2,norm_2,0.3943465010934302
51-60,blast_wave,3,n_2,temperature_2,0.40765628376211444
51-60,blast_wave,3,n_2,beta_s_2,0.1707875992332816
51-60,blast_wave,3,n_2,n_2,1.0
51-60,blast_wave,3,n_2,norm_3,-0.24888822110083939
51-60,blast_wave,3,n_2,temperature_3,-0.18802306148035616
51-60,blast_wave,3,n_2,beta_s_3,-0.12180486078799951
51-60,blast_wave,3,n_2,n_3,0.3675138388635813
51-60,blast_wave,3,norm_3,norm_1,-0.04004271813606917
51-60,blast_wave,3,norm_3,temperature_1,0.006462442051803578
51-60,blast_wave,3,norm_3,beta_s_1,0.02429268915165187
51-60,blast_wave,3,norm_3,n_1,0.011180731372801095
51-60,blast_wave,3,norm_3,norm_2,-0.22738737515240087
51-60,blast_wave,3,norm_3,temperature_2,-0.09949843325730084
51-60,blast_wave,3,norm_3,beta_s_2,0.050786687540835984
51-60,blast_wave,3,norm_3,n_2,-0.24888822110083939
51-60,blast_wave,3,norm_3,norm_3,1.0
51-60,blast_wave,3,norm_3,temperature_3,-0.8207781247133801
51-60,blast_wave,3,norm_3,beta_s_3,0.23913789643089003
51-60,blast_wave,3,norm_3,n_3,-0.2921654151168456
51-60,blast_wave,3,temperature_3,norm_1,-0.04158962892063806
51-60,blast_wave,3,temperature_3,temperature_1,-0.00144675153428337
51-60,blast_wave,3,temperature_3,beta_s_1,0.014962302796927295
51-60,blast_wave,3,temperature_3,n_1,-0.005552675139351217
51-60,blast_wave,3,temperature_3,norm_2,-0.20412689721022156
51-60,blast_wave,3,temperature_3,temperature_2,-0.08786985290177259
51-60,blast_wave,3,temperature_3,beta_s_2,0.07111071994065482
51-60,blast_wave,3,temperature_3,n_2,-0.18802306148035616
51-60,blast_wave,3,temperature_3,norm_3,-0.8207781247133801
51-60,blast_wave,3,temperature_3,temperature_3,0.9999999999999999
51-60,blast_wave,3,temperature_3,beta_s_3,0.11863215649471073
51-60,blast_wave,3,temperature_3,n_3,0.3116801625232282
51-60,blast_wave,3,beta_s_3,norm_1,-0.20867593582015498
51-60,blast_wave,3,beta_s_3,temperature_1,0.034091225040414945
51-60,blast_wave,3,beta_s_3,beta_s_1,-0.04198750281164063
51-60,blast_wave,3,beta_s_3,n_1,-0.07767266103689749
51-60,blast_wave,3,beta_s_3,norm_2,-0.3564850455624072
51-60,blast_wave,3,beta_s_3,temperature_2,-0.21560852361854282
51-60,blast_wave,3,beta_s_3,beta_s_2,0.43096739466390804
51-60,blast_wave,3,beta_s_3,n_2,-0.12180486078799951
51-60,blast_wave,3,beta_s_3,norm_3,0.23913789643089003
51-60,blast_wave,3,beta_s_3,temperature_3,0.11863215649471073
51-60,blast_wave,3,beta_s_3,beta_s_3,1.0
51-60,blast_wave,3,beta_s_3,n_3,0.6586735618535181
51-60,blast_wave,3,n_3,norm_1,-0.08307922258625228
51-60,blast_wave,3,n_3,temperature_1,-0.0013712952839634303
51-60,blast_wave,3,n_3,beta_s_1,-0.06996140473408828
51-60,blast_wave,3,n_3,n_1,-0.07911884720921512
51-60,blast_wave,3,n_3,norm_2,0.08448344264941175
51-60,blast_wave,3,n_3,temperature_2,0.05329037643320119
51-60,blast_wave,3,n_3,beta_s_2,0.249205209149134
51-60,blast_wave,3,n_3,n_2,0.3675138388635813
51-60,blast_wave,3,n_3,norm_3,-0.2921654151168456
51-60,blast_wave,3,n_3,temperature_3,0.3116801625232282
51-60,blast_wave,3,n_3,beta_s_3,0.6586735618535181
51-60,blast_wave,3,n_3,n_3,1.0
51-60,tsallis,3,norm_1,norm_1,1.0
51-60,tsallis,3,norm_1,temperature_1,-0.9997366437707065
51-60,tsallis,3,norm_1,q_1,0.9972362727036667
51-60,tsallis,3,norm_1,norm_2,0.1325950652039067
51-60,tsallis,3,norm_1,temperature_2,0.9192186006025558
51-60,tsallis,3,norm_1,q_2,0.9377177335711608
51-60,tsallis,3,norm_1,norm_3,-0.9347962764030016
51-60,tsallis,3,norm_1,temperature_3,-0.929893741846217
51-60,tsallis,3,norm_1,q_3,0.7393095130973364
51-60,tsallis,3,temperature_1,norm_1,-0.9997366437707065
51-60,tsallis,3,temperature_1,temperature_1,1.0
51-60,tsallis,3,temperature_1,q_1,-0.99858105148601
51-60,tsallis,3,temperature_1,norm_2,-0.13300247455757327
51-60,tsallis,3,temperature_1,temperature_2,-0.9169850729004989
51-60,tsallis,3,temperature_1,q_2,-0.9347784860275479
51-60,tsallis,3,temperature_1,norm_3,0.9331095687510783
51-60,tsallis,3,temperature_1,temperature_3,0.9272984531223812
51-60,tsallis,3,temperature_1,q_3,-0.7387054676926256
51-60,tsallis,3,q_1,norm_1,0.9972362727036667
51-60,tsallis,3,q_1,temperature_1,-0.99858105148601
51-60,tsallis,3,q_1,q_1,1.0000000000000002
51-60,tsallis,3,q_1,norm_2,0.13336002886524667
51-60,tsallis,3,q_1,temperature_2,0.9107910823466191
51-60,tsallis,3,q_1,q_2,0.9273495318552554
51-60,tsallis,3,q_1,norm_3,-0.9279126630420479
51-60,tsallis,3,q_1,temperature_3,-0.920554097974317
51-60,tsallis,3,q_1,q_3,0.7358396738395647
51-60,tsallis,3,norm_2,norm_1,0.1325950652039067
51-60,tsallis,3,norm_2,temperature_1,-0.13300247455757327
51-60,tsallis,3,norm_2,q_1,0.13336002886524667
51-60,tsallis,3,norm_2,norm_2,1.0000000000000002
51-60,tsallis,3,norm_2,temperature_2,-0.0425021771295603
51-60,tsallis,3,norm_2,q_2,0.3313619189495573
51-60,tsallis,3,norm_2,norm_3,-0.2689495588386258
51-60,tsallis,3,norm_2,temperature_3,-0.013036672044919026
51-60,tsallis,3,norm_2,q_3,0.10162271958553534
51-60,tsallis,3,temperature_2,norm_1,0.9192186006025558
51-60,tsallis,3,temperature_2,temperature_1,-0.9169850729004989
51-60,tsallis,3,temperature_2,q_1,0.9107910823466191
51-60,tsallis,3,temperature_2,norm_2,-0.0425021771295603
51-60,tsallis,3,temperature_2,temperature_2,1.0000000000000002
51-60,tsallis,3,temperature_2,q_2,0.8708778368213627
51-60,tsallis,3,temperature_2,norm_3,-0.9481200615232277
51-60,tsallis,3,temperature_2,temperature_3,-0.8049631174065512
51-60,tsallis,3,temperature_2,q_3,0.7384719244312369
51-60,tsallis,3,q_2,norm_1,0.9377177335711608
51-60,tsallis,3,q_2,temperature_1,-0.9347784860275479
51-60,tsallis,3,q_2,q_1,0.9273495318552554
51-60,tsallis,3,q_2,norm_2,0.3313619189495573
51-60,tsallis,3,q_2,temperature_2,0.8708778368213627
51-60,tsallis,3,q_2,q_2,1.0
51-60,tsallis,3,q_2,norm_3,-0.9510744413919118
51-60,tsallis,3,q_2,temperature_3,-0.8794774580378839
51-60,tsallis,3,q_2,q_3,0.7679731447575067
51-60,tsallis,3,norm_3,norm_1,-0.9347962764030016
51-60,tsallis,3,norm_3,temperature_1,0.9331095687510783
51-60,tsallis,3,norm_3,q_1,-0.9279126630420479
51-60,tsallis,3,norm_3,norm_2,-0.2689495588386258
51-60,tsallis,3,norm_3,temperature_2,-0.9481200615232277
51-60,tsallis,3,norm_3,q_2,-0.9510744413919118
51-60,tsallis,3,norm_3,norm_3,0.9999999999999998
51-60,tsallis,3,norm_3,temperature_3,0.7851287949652449
51-60,tsallis,3,norm_3,q_3,-0.7277382075167477
51-60,tsallis,3,temperature_3,norm_1,-0.929893741846217
51-60,tsallis,3,temperature_3,temperature_1,0.9272984531223812
51-60,tsallis,3,temperature_3,q_1,-0.920554097974317
51-60,tsallis,3,temperature_3,norm_2,-0.013036672044919026
51-60,tsallis,3,temperature_3,temperature_2,-0.8049631174065512
51-60,tsallis,3,temperature_3,q_2,-0.8794774580378839
51-60,tsallis,3,temperature_3,norm_3,0.7851287949652449
51-60,tsallis,3,temperature_3,temperature_3,0.9999999999999999
51-60,tsallis,3,temperature_3,q_3,-0.7823434983521745
51-60,tsallis,3,q_3,norm_1,0.7393095130973364
51-60,tsallis,3,q_3,temperature_1,-0.7387054676926256
51-60,tsallis,3,q_3,q_1,0.7358396738395647
51-60,tsallis,3,q_3,norm_2,0.10162271958553534
51-60,tsallis,3,q_3,temperature_2,0.7384719244312369
51-60,tsallis,3,q_3,q_2,0.7679731447575067
51-60,tsallis,3,q_3,norm_3,-0.7277382075167477
51-60,tsallis,3,q_3,temperature_3,-0.7823434983521745
51-60,tsallis,3,q_3,q_3,1.0
51-60,manuscript_juttner,3,norm_1,norm_1,1.0
51-60,manuscript_juttner,3,norm_1,temperature_1,0.6409350572005754
51-60,manuscript_juttner,3,norm_1,U_1,0.7073077086375227
51-60,manuscript_juttner,3,norm_1,norm_2,0.22003388209885383
51-60,manuscript_juttner,3,norm_1,temperature_2,-0.31909015153876696
51-60,manuscript_juttner,3,norm_1,U_2,-0.12139841426932287
51-60,manuscript_juttner,3,norm_1,norm_3,0.05898323088761902
51-60,manuscript_juttner,3,norm_1,temperature_3,-0.2166420211801932
51-60,manuscript_juttner,3,norm_1,U_3,-0.04926069786334391
51-60,manuscript_juttner,3,temperature_1,norm_1,0.6409350572005754
51-60,manuscript_juttner,3,temperature_1,temperature_1,0.9999999999999999
51-60,manuscript_juttner,3,temperature_1,U_1,0.995913371589671
51-60,manuscript_juttner,3,temperature_1,norm_2,-0.09695241332056333
51-60,manuscript_juttner,3,temperature_1,temperature_2,0.11464475150833765
51-60,manuscript_juttner,3,temperature_1,U_2,0.05966647424848275
51-60,manuscript_juttner,3,temperature_1,norm_3,-0.021893619793026304
51-60,manuscript_juttner,3,temperature_1,temperature_3,0.07649618609292343
51-60,manuscript_juttner,3,temperature_1,U_3,0.018323070321035837
51-60,manuscript_juttner,3,U_1,norm_1,0.7073077086375227
51-60,manuscript_juttner,3,U_1,temperature_1,0.995913371589671
51-60,manuscript_juttner,3,U_1,U_1,1.0
51-60,manuscript_juttner,3,U_1,norm_2,-0.06444637275850496
51-60,manuscript_juttner,3,U_1,temperature_2,0.0700199193285304
51-60,manuscript_juttner,3,U_1,U_2,0.04185392853274547
51-60,manuscript_juttner,3,U_1,norm_3,-0.013675269519591474
51-60,manuscript_juttner,3,U_1,temperature_3,0.04651883189503357
51-60,manuscript_juttner,3,U_1,U_3,0.011468047937416202
51-60,manuscript_juttner,3,norm_2,norm_1,0.22003388209885383
51-60,manuscript_juttner,3,norm_2,temperature_1,-0.09695241332056333
51-60,manuscript_juttner,3,norm_2,U_1,-0.06444637275850496
51-60,manuscript_juttner,3,norm_2,norm_2,0.9999999999999999
51-60,manuscript_juttner,3,norm_2,temperature_2,0.3703445271542791
51-60,manuscript_juttner,3,norm_2,U_2,0.6923234876953783
51-60,manuscript_juttner,3,norm_2,norm_3,0.08689740383102548
51-60,manuscript_juttner,3,norm_2,temperature_3,-0.39667068797161414
51-60,manuscript_juttner,3,norm_2,U_3,-0.09305451516505607
51-60,manuscript_juttner,3,temperature_2,norm_1,-0.31909015153876696
51-60,manuscript_juttner,3,temperature_2,temperature_1,0.11464475150833765
51-60,manuscript_juttner,3,temperature_2,U_1,0.0700199193285304
51-60,manuscript_juttner,3,temperature_2,norm_2,0.3703445271542791
51-60,manuscript_juttner,3,temperature_2,temperature_2,1.0
51-60,manuscript_juttner,3,temperature_2,U_2,0.9232931358469888
51-60,manuscript_juttner,3,temperature_2,norm_3,-0.09099055513764412
51-60,manuscript_juttner,3,temperature_2,temperature_3,0.2505647099677476
51-60,manuscript_juttner,3,temperature_2,U_3,0.06871591393141444
51-60,manuscript_juttner,3,U_2,norm_1,-0.12139841426932287
51-60,manuscript_juttner,3,U_2,temperature_1,0.05966647424848275
51-60,manuscript_juttner,3,U_2,U_1,0.04185392853274547
51-60,manuscript_juttner,3,U_2,norm_2,0.6923234876953783
51-60,manuscript_juttner,3,U_2,temperature_2,0.9232931358469888
51-60,manuscript_juttner,3,U_2,U_2,0.9999999999999999
51-60,manuscript_juttner,3,U_2,norm_3,-0.040410136748763405
51-60,manuscript_juttner,3,U_2,temperature_3,0.05148341269974804
51-60,manuscript_juttner,3,U_2,U_3,0.021731092360854874
51-60,manuscript_juttner,3,norm_3,norm_1,0.05898323088761902
51-60,manuscript_juttner,3,norm_3,temperature_1,-0.021893619793026304
51-60,manuscript_juttner,3,norm_3,U_1,-0.013675269519591474
51-60,manuscript_juttner,3,norm_3,norm_2,0.08689740383102548
51-60,manuscript_juttner,3,norm_3,temperature_2,-0.09099055513764412
51-60,manuscript_juttner,3,norm_3,U_2,-0.040410136748763405
51-60,manuscript_juttner,3,norm_3,norm_3,1.0000000000000002
51-60,manuscript_juttner,3,norm_3,temperature_3,0.4971064037429718
51-60,manuscript_juttner,3,norm_3,U_3,0.9025422577670035
51-60,manuscript_juttner,3,temperature_3,norm_1,-0.2166420211801932
51-60,manuscript_juttner,3,temperature_3,temperature_1,0.07649618609292343
51-60,manuscript_juttner,3,temperature_3,U_1,0.04651883189503357
51-60,manuscript_juttner,3,temperature_3,norm_2,-0.39667068797161414
51-60,manuscript_juttner,3,temperature_3,temperature_2,0.2505647099677476
51-60,manuscript_juttner,3,temperature_3,U_2,0.05148341269974804
51-60,manuscript_juttner,3,temperature_3,norm_3,0.4971064037429718
51-60,manuscript_juttner,3,temperature_3,temperature_3,1.0
51-60,manuscript_juttner,3,temperature_3,U_3,0.8160226043014344
51-60,manuscript_juttner,3,U_3,norm_1,-0.04926069786334391
51-60,manuscript_juttner,3,U_3,temperature_1,0.018323070321035837
51-60,manuscript_juttner,3,U_3,U_1,0.011468047937416202
51-60,manuscript_juttner,3,U_3,norm_2,-0.09305451516505607
51-60,manuscript_juttner,3,U_3,temperature_2,0.06871591393141444
51-60,manuscript_juttner,3,U_3,U_2,0.021731092360854874
51-60,manuscript_juttner,3,U_3,norm_3,0.9025422577670035
51-60,manuscript_juttner,3,U_3,temperature_3,0.8160226043014344
51-60,manuscript_juttner,3,U_3,U_3,0.9999999999999999
61-70,blast_wave,1,norm_1,norm_1,0.9999999999999998
61-70,blast_wave,1,norm_1,temperature_1,-0.9996968823804326
61-70,blast_wave,1,norm_1,beta_s_1,0.9969677923403509
61-70,blast_wave,1,norm_1,n_1,-0.9804136320639878
61-70,blast_wave,1,temperature_1,norm_1,-0.9996968823804326
61-70,blast_wave,1,temperature_1,temperature_1,0.9999999999999998
61-70,blast_wave,1,temperature_1,beta_s_1,-0.9968189432071175
61-70,blast_wave,1,temperature_1,n_1,0.9840627503911535
61-70,blast_wave,1,beta_s_1,norm_1,0.9969677923403509
61-70,blast_wave,1,beta_s_1,temperature_1,-0.9968189432071175
61-70,blast_wave,1,beta_s_1,beta_s_1,1.0
61-70,blast_wave,1,beta_s_1,n_1,-0.9723037917435404
61-70,blast_wave,1,n_1,norm_1,-0.9804136320639878
61-70,blast_wave,1,n_1,temperature_1,0.9840627503911535
61-70,blast_wave,1,n_1,beta_s_1,-0.9723037917435404
61-70,blast_wave,1,n_1,n_1,1.0
61-70,tsallis,1,norm_1,norm_1,1.0
61-70,tsallis,1,norm_1,temperature_1,-0.9870975934204197
61-70,tsallis,1,norm_1,q_1,0.8774055091854536
61-70,tsallis,1,temperature_1,norm_1,-0.9870975934204197
61-70,tsallis,1,temperature_1,temperature_1,1.0
61-70,tsallis,1,temperature_1,q_1,-0.9293557192931605
61-70,tsallis,1,q_1,norm_1,0.8774055091854536
61-70,tsallis,1,q_1,temperature_1,-0.9293557192931605
61-70,tsallis,1,q_1,q_1,1.0
61-70,manuscript_juttner,1,norm_1,norm_1,1.0
61-70,manuscript_juttner,1,norm_1,temperature_1,-0.9824846304523388
61-70,manuscript_juttner,1,norm_1,U_1,-0.0006881371481392223
61-70,manuscript_juttner,1,temperature_1,norm_1,-0.9824846304523388
61-70,manuscript_juttner,1,temperature_1,temperature_1,0.9999999999999998
61-70,manuscript_juttner,1,temperature_1,U_1,-0.016637393601085095
61-70,manuscript_juttner,1,U_1,norm_1,-0.0006881371481392223
61-70,manuscript_juttner,1,U_1,temperature_1,-0.016637393601085095
61-70,manuscript_juttner,1,U_1,U_1,1.0
61-70,blast_wave,2,norm_1,norm_1,0.9999999999999999
61-70,blast_wave,2,norm_1,temperature_1,-0.9662628559445441
61-70,blast_wave,2,norm_1,beta_s_1,0.2650908445028883
61-70,blast_wave,2,norm_1,n_1,-0.7374685597945886
61-70,blast_wave,2,norm_1,norm_2,0.09986252896773339
61-70,blast_wave,2,norm_1,temperature_2,-0.5334052001458733
61-70,blast_wave,2,norm_1,beta_s_2,0.8076741392538093
61-70,blast_wave,2,norm_1,n_2,0.21550829447974332
61-70,blast_wave,2,temperature_1,norm_1,-0.9662628559445441
61-70,blast_wave,2,temperature_1,temperature_1,1.0
61-70,blast_wave,2,temperature_1,beta_s_1,-0.12224292480987366
61-70,blast_wave,2,temperature_1,n_1,0.8419683687887862
61-70,blast_wave,2,temperature_1,norm_2,-0.13511433466037417
61-70,blast_wave,2,temperature_1,temperature_2,0.4912454916546088
61-70,blast_wave,2,temperature_1,beta_s_2,-0.699234225396022
61-70,blast_wave,2,temperature_1,n_2,0.00013161292294344872
61-70,blast_wave,2,beta_s_1,norm_1,0.2650908445028883
61-70,blast_wave,2,beta_s_1,temperature_1,-0.12224292480987366
61-70,blast_wave,2,beta_s_1,beta_s_1,1.0
61-70,blast_wave,2,beta_s_1,n_1,0.41320911667146787
61-70,blast_wave,2,beta_s_1,norm_2,0.07473657388169827
61-70,blast_wave,2,beta_s_1,temperature_2,-0.30892632803969633
61-70,blast_wave,2,beta_s_1,beta_s_2,0.04368914247084202
61-70,blast_wave,2,beta_s_1,n_2,0.3312482949328551
61-70,blast_wave,2,n_1,norm_1,-0.7374685597945886
61-70,blast_wave,2,n_1,temperature_1,0.8419683687887862
61-70,blast_wave,2,n_1,beta_s_1,0.41320911667146787
61-70,blast_wave,2,n_1,n_1,0.9999999999999998
61-70,blast_wave,2,n_1,norm_2,-0.009841504414949773
61-70,blast_wave,2,n_1,temperature_2,0.218939364646264
61-70,blast_wave,2,n_1,beta_s_2,-0.5933925475092445
61-70,blast_wave,2,n_1,n_2,0.11509357234020554
61-70,blast_wave,2,norm_2,norm_1,0.09986252896773339
61-70,blast_wave,2,norm_2,temperature_1,-0.13511433466037417
61-70,blast_wave,2,norm_2,beta_s_1,0.07473657388169827
61-70,blast_wave,2,norm_2,n_1,-0.009841504414949773
61-70,blast_wave,2,norm_2,norm_2,1.0000000000000002
61-70,blast_wave,2,norm_2,temperature_2,-0.8617938927257618
61-70,blast_wave,2,norm_2,beta_s_2,0.1697529945157608
61-70,blast_wave,2,norm_2,n_2,-0.5444994609163678
61-70,blast_wave,2,temperature_2,norm_1,-0.5334052001458733
61-70,blast_wave,2,temperature_2,temperature_1,0.4912454916546088
61-70,blast_wave,2,temperature_2,beta_s_1,-0.30892632803969633
61-70,blast_wave,2,temperature_2,n_1,0.218939364646264
61-70,blast_wave,2,temperature_2,norm_2,-0.8617938927257618
61-70,blast_wave,2,temperature_2,temperature_2,0.9999999999999999
61-70,blast_wave,2,temperature_2,beta_s_2,-0.5708684185237377
61-70,blast_wave,2,temperature_2,n_2,0.20499348285476846
61-70,blast_wave,2,beta_s_2,norm_1,0.8076741392538093
61-70,blast_wave,2,beta_s_2,temperature_1,-0.699234225396022
61-70,blast_wave,2,beta_s_2,beta_s_1,0.04368914247084202
61-70,blast_wave,2,beta_s_2,n_1,-0.5933925475092445
61-70,blast_wave,2,beta_s_2,norm_2,0.1697529945157608
61-70,blast_wave,2,beta_s_2,temperature_2,-0.5708684185237377
61-70,blast_wave,2,beta_s_2,beta_s_2,1.0
61-70,blast_wave,2,beta_s_2,n_2,0.43073410693944364
61-70,blast_wave,2,n_2,norm_1,0.21550829447974332
61-70,blast_wave,2,n_2,temperature_1,0.00013161292294344872
61-70,blast_wave,2,n_2,beta_s_1,0.3312482949328551
61-70,blast_wave,2,n_2,n_1,0.11509357234020554
61-70,blast_wave,2,n_2,norm_2,-0.5444994609163678
61-70,blast_wave,2,n_2,temperature_2,0.20499348285476846
61-70,blast_wave,2,n_2,beta_s_2,0.43073410693944364
61-70,blast_wave,2,n_2,n_2,1.0
61-70,tsallis,2,norm_1,norm_1,1.0000000000000002
61-70,tsallis,2,norm_1,temperature_1,-0.035217501572169164
61-70,tsallis,2,norm_1,q_1,-0.024005271626690913
61-70,tsallis,2,norm_1,norm_2,0.00019557531794793726
61-70,tsallis,2,norm_1,temperature_2,-0.00019512583780650805
61-70,tsallis,2,norm_1,q_2,0.00015915523381246957
61-70,tsallis,2,temperature_1,norm_1,-0.035217501572169164
61-70,tsallis,2,temperature_1,temperature_1,1.0
61-70,tsallis,2,temperature_1,q_1,-0.029683619000609014
61-70,tsallis,2,temperature_1,norm_2,0.00026022115024905754
61-70,tsallis,2,temperature_1,temperature_2,-0.0002596165634285525
61-70,tsallis,2,temperature_1,q_2,0.00021175934454611023
61-70,tsallis,2,q_1,norm_1,-0.024005271626690913
61-70,tsallis,2,q_1,temperature_1,-0.029683619000609014
61-70,tsallis,2,q_1,q_1,1.0
61-70,tsallis,2,q_1,norm_2,0.000399840981021807
61-70,tsallis,2,q_1,temperature_2,-0.0003988990785258194
61-70,tsallis,2,q_1,q_2,0.0003253707958333787
61-70,tsallis,2,norm_2,norm_1,0.00019557531794793726
61-70,tsallis,2,norm_2,temperature_1,0.00026022115024905754
61-70,tsallis,2,norm_2,q_1,0.000399840981021807
61-70,tsallis,2,norm_2,norm_2,1.0
61-70,tsallis,2,norm_2,temperature_2,-0.9989466529739561
61-70,tsallis,2,norm_2,q_2,0.8148309303567575
61-70,tsallis,2,temperature_2,norm_1,-0.00019512583780650805
61-70,tsallis,2,temperature_2,temperature_1,-0.0002596165634285525
61-70,tsallis,2,temperature_2,q_1,-0.0003988990785258194
61-70,tsallis,2,temperature_2,norm_2,-0.9989466529739561
61-70,tsallis,2,temperature_2,temperature_2,1.0000000000000002
61-70,tsallis,2,temperature_2,q_2,-0.8128879538547904
61-70,tsallis,2,q_2,norm_1,0.00015915523381246957
61-70,tsallis,2,q_2,temperature_1,0.00021175934454611023
61-70,tsallis,2,q_2,q_1,0.0003253707958333787
61-70,tsallis,2,q_2,norm_2,0.8148309303567575
61-70,tsallis,2,q_2,temperature_2,-0.8128879538547904
61-70,tsallis,2,q_2,q_2,0.9999999999999999
61-70,manuscript_juttner,2,norm_1,norm_1,1.0000000000000002
61-70,manuscript_juttner,2,norm_1,temperature_1,0.7623525493349391
61-70,manuscript_juttner,2,norm_1,U_1,0.7986164819633158
61-70,manuscript_juttner,2,norm_1,norm_2,0.3812650194951223
61-70,manuscript_juttner,2,norm_1,temperature_2,-0.15895096063065187
61-70,manuscript_juttner,2,norm_1,U_2,-0.03350689690488511
61-70,manuscript_juttner,2,temperature_1,norm_1,0.7623525493349391
61-70,manuscript_juttner,2,temperature_1,temperature_1,1.0
61-70,manuscript_juttner,2,temperature_1,U_1,0.9982344385401856
61-70,manuscript_juttner,2,temperature_1,norm_2,0.0015898369907511574
61-70,manuscript_juttner,2,temperature_1,temperature_2,-0.01565252305898749
61-70,manuscript_juttner,2,temperature_1,U_2,-0.0019996159464780454
61-70,manuscript_juttner,2,U_1,norm_1,0.7986164819633158
61-70,manuscript_juttner,2,U_1,temperature_1,0.9982344385401856
61-70,manuscript_juttner,2,U_1,U_1,0.9999999999999998
61-70,manuscript_juttner,2,U_1,norm_2,0.03395697372014652
61-70,manuscript_juttner,2,U_1,temperature_2,-0.028217911144787604
61-70,manuscript_juttner,2,U_1,U_2,-0.004719434156566181
61-70,manuscript_juttner,2,norm_2,norm_1,0.3812650194951223
61-70,manuscript_juttner,2,norm_2,temperature_1,0.0015898369907511574
61-70,manuscript_juttner,2,norm_2,U_1,0.03395697372014652
61-70,manuscript_juttner,2,norm_2,norm_2,1.0
61-70,manuscript_juttner,2,norm_2,temperature_2,0.19902610690400566
61-70,manuscript_juttner,2,norm_2,U_2,0.4121979182420909
61-70,manuscript_juttner,2,temperature_2,norm_1,-0.15895096063065187
61-70,manuscript_juttner,2,temperature_2,temperature_1,-0.01565252305898749
61-70,manuscript_juttner,2,temperature_2,U_1,-0.028217911144787604
61-70,manuscript_juttner,2,temperature_2,norm_2,0.19902610690400566
61-70,manuscript_juttner,2,temperature_2,temperature_2,1.0
61-70,manuscript_juttner,2,temperature_2,U_2,0.9733835819133393
61-70,manuscript_juttner,2,U_2,norm_1,-0.03350689690488511
