group_label,model_name,parameter_left,parameter_right,correlation
71-80,bose_1c,norm_1,temperature_1,-0.9802132431441867
71-80,bose_1c,norm_1,U_1,0.00021244343351088882
71-80,bose_1c,temperature_1,norm_1,-0.9802132431441867
71-80,bose_1c,temperature_1,temperature_1,1.0
71-80,bose_1c,temperature_1,U_1,0.003562623581364545
71-80,bose_1c,U_1,norm_1,0.00021244343351088882
71-80,bose_1c,U_1,temperature_1,0.003562623581364545
71-80,bose_1c,U_1,U_1,1.0000000000000002
71-80,tsallis_1c,norm_1,norm_1,1.0
71-80,tsallis_1c,norm_1,temperature_1,-0.9814544067243001
71-80,tsallis_1c,norm_1,q_1,0.850613147310451
71-80,tsallis_1c,temperature_1,norm_1,-0.9814544067243001
71-80,tsallis_1c,temperature_1,temperature_1,1.0
71-80,tsallis_1c,temperature_1,q_1,-0.913003682586716
71-80,tsallis_1c,q_1,norm_1,0.850613147310451
71-80,tsallis_1c,q_1,temperature_1,-0.913003682586716
71-80,tsallis_1c,q_1,q_1,1.0
71-80,bgbw,norm_1,norm_1,1.0
71-80,bgbw,norm_1,temperature_1,-0.9980677426059448
71-80,bgbw,norm_1,beta_s_1,0.9654033534313958
71-80,bgbw,norm_1,n_1,-0.9415605188054549
71-80,bgbw,temperature_1,norm_1,-0.9980677426059448
71-80,bgbw,temperature_1,temperature_1,1.0000000000000002
71-80,bgbw,temperature_1,beta_s_1,-0.9642681508855812
71-80,bgbw,temperature_1,n_1,0.9542071470490634
71-80,bgbw,beta_s_1,norm_1,0.9654033534313958
71-80,bgbw,beta_s_1,temperature_1,-0.9642681508855812
71-80,bgbw,beta_s_1,beta_s_1,1.0000000000000002
71-80,bgbw,beta_s_1,n_1,-0.8603383046642942
71-80,bgbw,n_1,norm_1,-0.9415605188054549
71-80,bgbw,n_1,temperature_1,0.9542071470490634
71-80,bgbw,n_1,beta_s_1,-0.8603383046642942
71-80,bgbw,n_1,n_1,0.9999999999999999
71-80,juttner_2c,norm_1,norm_1,1.0
71-80,juttner_2c,norm_1,temperature_1,-0.9891456212770704
71-80,juttner_2c,norm_1,U_1,-0.0006438529551703538
71-80,juttner_2c,norm_1,norm_2,0.7478193780967853
71-80,juttner_2c,norm_1,temperature_2,-0.8227790340515962
71-80,juttner_2c,norm_1,U_2,0.0008776395220466465
71-80,juttner_2c,temperature_1,norm_1,-0.9891456212770704
71-80,juttner_2c,temperature_1,temperature_1,1.0
71-80,juttner_2c,temperature_1,U_1,-0.0332890576230048
71-80,juttner_2c,temperature_1,norm_2,-0.7260532648917595
71-80,juttner_2c,temperature_1,temperature_2,0.8003339397939615
71-80,juttner_2c,temperature_1,U_2,-0.0008521476564390732
71-80,juttner_2c,U_1,norm_1,-0.0006438529551703538
71-80,juttner_2c,U_1,temperature_1,-0.0332890576230048
71-80,juttner_2c,U_1,U_1,1.0
71-80,juttner_2c,U_1,norm_2,0.0005985815502350956
71-80,juttner_2c,U_1,temperature_2,-0.0006098576761473817
71-80,juttner_2c,U_1,U_2,6.626113971147457e-07
71-80,juttner_2c,norm_2,norm_1,0.7478193780967853
71-80,juttner_2c,norm_2,temperature_1,-0.7260532648917595
71-80,juttner_2c,norm_2,U_1,0.0005985815502350956
71-80,juttner_2c,norm_2,norm_2,1.0000000000000002
71-80,juttner_2c,norm_2,temperature_2,-0.9815661860710968
71-80,juttner_2c,norm_2,U_2,-0.0015100980325825984
71-80,juttner_2c,temperature_2,norm_1,-0.8227790340515962
71-80,juttner_2c,temperature_2,temperature_1,0.8003339397939615
71-80,juttner_2c,temperature_2,U_1,-0.0006098576761473817
71-80,juttner_2c,temperature_2,norm_2,-0.9815661860710968
71-80,juttner_2c,temperature_2,temperature_2,1.0000000000000002
71-80,juttner_2c,temperature_2,U_2,-0.02544389043472522
71-80,juttner_2c,U_2,norm_1,0.0008776395220466465
71-80,juttner_2c,U_2,temperature_1,-0.0008521476564390732
71-80,juttner_2c,U_2,U_1,6.626113971147457e-07
71-80,juttner_2c,U_2,norm_2,-0.0015100980325825984
71-80,juttner_2c,U_2,temperature_2,-0.02544389043472522
71-80,juttner_2c,U_2,U_2,1.0000000000000002
71-80,bose_2c,norm_1,norm_1,1.0
71-80,bose_2c,norm_1,temperature_1,0.45649090276106724
71-80,bose_2c,norm_1,U_1,0.594960405732832
71-80,bose_2c,norm_1,norm_2,0.4670780144737436
71-80,bose_2c,norm_1,temperature_2,-0.4528888309199153
71-80,bose_2c,norm_1,U_2,-0.0006534182276320807
71-80,bose_2c,temperature_1,norm_1,0.45649090276106724
71-80,bose_2c,temperature_1,temperature_1,1.0
71-80,bose_2c,temperature_1,U_1,0.986317992840327
71-80,bose_2c,temperature_1,norm_2,-0.33224839556835817
71-80,bose_2c,temperature_1,temperature_2,0.3220037228178182
71-80,bose_2c,temperature_1,U_2,0.0004501435449124773
71-80,bose_2c,U_1,norm_1,0.594960405732832
71-80,bose_2c,U_1,temperature_1,0.986317992840327
71-80,bose_2c,U_1,U_1,1.0000000000000002
71-80,bose_2c,U_1,norm_2,-0.20260826390124823
71-80,bose_2c,U_1,temperature_2,0.19608655463544855
71-80,bose_2c,U_1,U_2,0.0002795363131636126
71-80,bose_2c,norm_2,norm_1,0.4670780144737436
71-80,bose_2c,norm_2,temperature_1,-0.33224839556835817
71-80,bose_2c,norm_2,U_1,-0.20260826390124823
71-80,bose_2c,norm_2,norm_2,0.9999999999999999
71-80,bose_2c,norm_2,temperature_2,-0.988653017277656
71-80,bose_2c,norm_2,U_2,0.0010787271028958605
71-80,bose_2c,temperature_2,norm_1,-0.4528888309199153
71-80,bose_2c,temperature_2,temperature_1,0.3220037228178182
71-80,bose_2c,temperature_2,U_1,0.19608655463544855
71-80,bose_2c,temperature_2,norm_2,-0.988653017277656
71-80,bose_2c,temperature_2,temperature_2,1.0000000000000002
71-80,bose_2c,temperature_2,U_2,0.058406510156228
71-80,bose_2c,U_2,norm_1,-0.0006534182276320807
71-80,bose_2c,U_2,temperature_1,0.0004501435449124773
71-80,bose_2c,U_2,U_1,0.0002795363131636126
71-80,bose_2c,U_2,norm_2,0.0010787271028958605
71-80,bose_2c,U_2,temperature_2,0.058406510156228
71-80,bose_2c,U_2,U_2,1.0
71-80,tsallis_2c,norm_1,norm_1,1.0
71-80,tsallis_2c,norm_1,temperature_1,-0.9955089675036563
71-80,tsallis_2c,norm_1,q_1,0.9311038295063658
71-80,tsallis_2c,norm_1,norm_2,-0.3461359372259832
71-80,tsallis_2c,norm_1,temperature_2,0.28469527206743644
71-80,tsallis_2c,norm_1,q_2,-0.1740282010220268
71-80,tsallis_2c,temperature_1,norm_1,-0.9955089675036563
71-80,tsallis_2c,temperature_1,temperature_1,1.0000000000000002
71-80,tsallis_2c,temperature_1,q_1,-0.9519883672969122
71-80,tsallis_2c,temperature_1,norm_2,0.3583668683392042
71-80,tsallis_2c,temperature_1,temperature_2,-0.29250008807712913
71-80,tsallis_2c,temperature_1,q_2,0.17464096802065876
71-80,tsallis_2c,q_1,norm_1,0.9311038295063658
71-80,tsallis_2c,q_1,temperature_1,-0.9519883672969122
71-80,tsallis_2c,q_1,q_1,1.0
71-80,tsallis_2c,q_1,norm_2,-0.5721863178460961
71-80,tsallis_2c,q_1,temperature_2,0.49791376714122204
71-80,tsallis_2c,q_1,q_2,-0.3505154955863351
71-80,tsallis_2c,norm_2,norm_1,-0.3461359372259832
71-80,tsallis_2c,norm_2,temperature_1,0.3583668683392042
71-80,tsallis_2c,norm_2,q_1,-0.5721863178460961
71-80,tsallis_2c,norm_2,norm_2,1.0000000000000002
71-80,tsallis_2c,norm_2,temperature_2,-0.9875593633739368
71-80,tsallis_2c,norm_2,q_2,0.8929382291183688
71-80,tsallis_2c,temperature_2,norm_1,0.28469527206743644
71-80,tsallis_2c,temperature_2,temperature_1,-0.29250008807712913
71-80,tsallis_2c,temperature_2,q_1,0.49791376714122204
71-80,tsallis_2c,temperature_2,norm_2,-0.9875593633739368
71-80,tsallis_2c,temperature_2,temperature_2,1.0
71-80,tsallis_2c,temperature_2,q_2,-0.944830573050025
71-80,tsallis_2c,q_2,norm_1,-0.1740282010220268
71-80,tsallis_2c,q_2,temperature_1,0.17464096802065876
71-80,tsallis_2c,q_2,q_1,-0.3505154955863351
71-80,tsallis_2c,q_2,norm_2,0.8929382291183688
71-80,tsallis_2c,q_2,temperature_2,-0.944830573050025
71-80,tsallis_2c,q_2,q_2,0.9999999999999998
81-90,juttner_1c,norm_1,norm_1,1.0
81-90,juttner_1c,norm_1,temperature_1,-0.983254902315841
81-90,juttner_1c,norm_1,U_1,0.0002117904801145202
81-90,juttner_1c,temperature_1,norm_1,-0.983254902315841
81-90,juttner_1c,temperature_1,temperature_1,1.0000000000000002
81-90,juttner_1c,temperature_1,U_1,0.004009733929080721
81-90,juttner_1c,U_1,norm_1,0.0002117904801145202
81-90,juttner_1c,U_1,temperature_1,0.004009733929080721
81-90,juttner_1c,U_1,U_1,0.9999999999999998
81-90,bose_1c,norm_1,norm_1,0.9999999999999999
81-90,bose_1c,norm_1,temperature_1,-0.9793975451936837
81-90,bose_1c,norm_1,U_1,0.00021087591014132137
81-90,bose_1c,temperature_1,norm_1,-0.9793975451936837
81-90,bose_1c,temperature_1,temperature_1,0.9999999999999999
81-90,bose_1c,temperature_1,U_1,0.003478526488904004
81-90,bose_1c,U_1,norm_1,0.00021087591014132137
81-90,bose_1c,U_1,temperature_1,0.003478526488904004
81-90,bose_1c,U_1,U_1,1.0
81-90,tsallis_1c,norm_1,norm_1,0.9999999999999999
81-90,tsallis_1c,norm_1,temperature_1,-0.9824705390536255
81-90,tsallis_1c,norm_1,q_1,0.8532114724331555
81-90,tsallis_1c,temperature_1,norm_1,-0.9824705390536255
81-90,tsallis_1c,temperature_1,temperature_1,1.0000000000000002
81-90,tsallis_1c,temperature_1,q_1,-0.9133253868427146
81-90,tsallis_1c,q_1,norm_1,0.8532114724331555
81-90,tsallis_1c,q_1,temperature_1,-0.9133253868427146
81-90,tsallis_1c,q_1,q_1,1.0
81-90,bgbw,norm_1,norm_1,1.0
81-90,bgbw,norm_1,temperature_1,-0.9992423833083468
81-90,bgbw,norm_1,beta_s_1,0.9895935435579611
81-90,bgbw,norm_1,n_1,-0.9728430434141511
81-90,bgbw,temperature_1,norm_1,-0.9992423833083468
81-90,bgbw,temperature_1,temperature_1,1.0
81-90,bgbw,temperature_1,beta_s_1,-0.9892965780759618
81-90,bgbw,temperature_1,n_1,0.9785951882870191
81-90,bgbw,beta_s_1,norm_1,0.9895935435579611
81-90,bgbw,beta_s_1,temperature_1,-0.9892965780759618
81-90,bgbw,beta_s_1,beta_s_1,0.9999999999999998
81-90,bgbw,beta_s_1,n_1,-0.9467261574072164
81-90,bgbw,n_1,norm_1,-0.9728430434141511
81-90,bgbw,n_1,temperature_1,0.9785951882870191
81-90,bgbw,n_1,beta_s_1,-0.9467261574072164
81-90,bgbw,n_1,n_1,0.9999999999999999
81-90,bose_2c,norm_1,norm_1,1.0
81-90,bose_2c,norm_1,temperature_1,0.6658712558749978
81-90,bose_2c,norm_1,U_1,0.7651896369686344
81-90,bose_2c,norm_1,norm_2,0.34994636101848564
81-90,bose_2c,norm_1,temperature_2,-0.3392465629485637
81-90,bose_2c,norm_1,U_2,4.066767849760083e-05
81-90,bose_2c,temperature_1,norm_1,0.6658712558749978
81-90,bose_2c,temperature_1,temperature_1,1.0
81-90,bose_2c,temperature_1,U_1,0.9895307366324534
81-90,bose_2c,temperature_1,norm_2,-0.2840975595480715
81-90,bose_2c,temperature_1,temperature_2,0.2749395866938136
81-90,bose_2c,temperature_1,U_2,-4.0348723819253206e-05
81-90,bose_2c,U_1,norm_1,0.7651896369686344
81-90,bose_2c,U_1,temperature_1,0.9895307366324534
81-90,bose_2c,U_1,U_1,1.0000000000000002
81-90,bose_2c,U_1,norm_2,-0.16765275793838522
81-90,bose_2c,U_1,temperature_2,0.16190209434043362
81-90,bose_2c,U_1,U_2,-2.1581400768980646e-05
81-90,bose_2c,norm_2,norm_1,0.34994636101848564
81-90,bose_2c,norm_2,temperature_1,-0.2840975595480715
81-90,bose_2c,norm_2,U_1,-0.16765275793838522
81-90,bose_2c,norm_2,norm_2,1.0
81-90,bose_2c,norm_2,temperature_2,-0.9894381212675709
81-90,bose_2c,norm_2,U_2,0.0013283467721492371
81-90,bose_2c,temperature_2,norm_1,-0.3392465629485637
81-90,bose_2c,temperature_2,temperature_1,0.2749395866938136
81-90,bose_2c,temperature_2,U_1,0.16190209434043362
81-90,bose_2c,temperature_2,norm_2,-0.9894381212675709
81-90,bose_2c,temperature_2,temperature_2,1.0000000000000002
81-90,bose_2c,temperature_2,U_2,0.02700732143859054
81-90,bose_2c,U_2,norm_1,4.066767849760083e-05
81-90,bose_2c,U_2,temperature_1,-4.0348723819253206e-05
81-90,bose_2c,U_2,U_1,-2.1581400768980646e-05
81-90,bose_2c,U_2,norm_2,0.0013283467721492371
81-90,bose_2c,U_2,temperature_2,0.02700732143859054
81-90,bose_2c,U_2,U_2,1.0
81-90,tsallis_2c,norm_1,norm_1,1.0
81-90,tsallis_2c,norm_1,temperature_1,-0.9955303280039658
81-90,tsallis_2c,norm_1,q_1,0.92794034052576
81-90,tsallis_2c,norm_1,norm_2,-0.3671528228112606
81-90,tsallis_2c,norm_1,temperature_2,0.3042998453699269
81-90,tsallis_2c,norm_1,q_2,-0.18842939974362904
81-90,tsallis_2c,temperature_1,norm_1,-0.9955303280039658
81-90,tsallis_2c,temperature_1,temperature_1,1.0000000000000002
81-90,tsallis_2c,temperature_1,q_1,-0.9497450535879584
81-90,tsallis_2c,temperature_1,norm_2,0.3829504613259727
81-90,tsallis_2c,temperature_1,temperature_2,-0.31566059425544124
81-90,tsallis_2c,temperature_1,q_2,0.1921465145459022
81-90,tsallis_2c,q_1,norm_1,0.92794034052576
81-90,tsallis_2c,q_1,temperature_1,-0.9497450535879584
81-90,tsallis_2c,q_1,q_1,1.0
81-90,tsallis_2c,q_1,norm_2,-0.6014996793237471
81-90,tsallis_2c,q_1,temperature_2,0.5270575568804589
81-90,tsallis_2c,q_1,q_2,-0.3752703410123543
81-90,tsallis_2c,norm_2,norm_1,-0.3671528228112606
81-90,tsallis_2c,norm_2,temperature_1,0.3829504613259727
81-90,tsallis_2c,norm_2,q_1,-0.6014996793237471
81-90,tsallis_2c,norm_2,norm_2,1.0
81-90,tsallis_2c,norm_2,temperature_2,-0.9880164039463889
81-90,tsallis_2c,norm_2,q_2,0.8946799363061091
81-90,tsallis_2c,temperature_2,norm_1,0.3042998453699269
81-90,tsallis_2c,temperature_2,temperature_1,-0.31566059425544124
81-90,tsallis_2c,temperature_2,q_1,0.5270575568804589
81-90,tsallis_2c,temperature_2,norm_2,-0.9880164039463889
81-90,tsallis_2c,temperature_2,temperature_2,1.0
81-90,tsallis_2c,temperature_2,q_2,-0.9455520897199462
81-90,tsallis_2c,q_2,norm_1,-0.18842939974362904
81-90,tsallis_2c,q_2,temperature_1,0.1921465145459022
81-90,tsallis_2c,q_2,q_1,-0.3752703410123543
81-90,tsallis_2c,q_2,norm_2,0.8946799363061091
81-90,tsallis_2c,q_2,temperature_2,-0.9455520897199462
81-90,tsallis_2c,q_2,q_2,0.9999999999999999
91-100,juttner_1c,norm_1,norm_1,1.0
91-100,juttner_1c,norm_1,temperature_1,-0.9832285764469942
91-100,juttner_1c,norm_1,U_1,-0.00019454183166529263
91-100,juttner_1c,temperature_1,norm_1,-0.9832285764469942
91-100,juttner_1c,temperature_1,temperature_1,1.0000000000000002
91-100,juttner_1c,temperature_1,U_1,-0.0036265154653659453
91-100,juttner_1c,U_1,norm_1,-0.00019454183166529263
91-100,juttner_1c,U_1,temperature_1,-0.0036265154653659453
91-100,juttner_1c,U_1,U_1,1.0000000000000002
91-100,bose_1c,norm_1,norm_1,1.0000000000000002
91-100,bose_1c,norm_1,temperature_1,-0.9793956828224346
91-100,bose_1c,norm_1,U_1,0.00019284975762895706
91-100,bose_1c,temperature_1,norm_1,-0.9793956828224346
91-100,bose_1c,temperature_1,temperature_1,1.0
91-100,bose_1c,temperature_1,U_1,0.0031321154428297676
91-100,bose_1c,U_1,norm_1,0.00019284975762895706
91-100,bose_1c,U_1,temperature_1,0.0031321154428297676
91-100,bose_1c,U_1,U_1,1.0
91-100,tsallis_1c,norm_1,norm_1,1.0
91-100,tsallis_1c,norm_1,temperature_1,-0.9830891405080363
91-100,tsallis_1c,norm_1,q_1,0.8496073263240697
91-100,tsallis_1c,temperature_1,norm_1,-0.9830891405080363
91-100,tsallis_1c,temperature_1,temperature_1,0.9999999999999999
91-100,tsallis_1c,temperature_1,q_1,-0.9092460282911484
91-100,tsallis_1c,q_1,norm_1,0.8496073263240697
91-100,tsallis_1c,q_1,temperature_1,-0.9092460282911484
91-100,tsallis_1c,q_1,q_1,1.0
91-100,bgbw,norm_1,norm_1,0.9999999999999998
91-100,bgbw,norm_1,temperature_1,-0.999630166043412
91-100,bgbw,norm_1,beta_s_1,0.9956616543577058
91-100,bgbw,norm_1,n_1,-0.9838196458598634
91-100,bgbw,temperature_1,norm_1,-0.999630166043412
91-100,bgbw,temperature_1,temperature_1,1.0
91-100,bgbw,temperature_1,beta_s_1,-0.9955355589209002
91-100,bgbw,temperature_1,n_1,0.9871439892927129
91-100,bgbw,beta_s_1,norm_1,0.9956616543577058
91-100,bgbw,beta_s_1,temperature_1,-0.9955355589209002
91-100,bgbw,beta_s_1,beta_s_1,1.0
91-100,bgbw,beta_s_1,n_1,-0.9727727223956824
91-100,bgbw,n_1,norm_1,-0.9838196458598634
91-100,bgbw,n_1,temperature_1,0.9871439892927129
91-100,bgbw,n_1,beta_s_1,-0.9727727223956824
91-100,bgbw,n_1,n_1,1.0000000000000002
91-100,juttner_2c,norm_1,norm_1,1.0000000000000002
91-100,juttner_2c,norm_1,temperature_1,-0.9862988477865556
91-100,juttner_2c,norm_1,U_1,0.0018132042333228566
91-100,juttner_2c,norm_1,norm_2,0.749101562032396
91-100,juttner_2c,norm_1,temperature_2,-0.8221657659338862
91-100,juttner_2c,norm_1,U_2,0.004986232580597386
91-100,juttner_2c,temperature_1,norm_1,-0.9862988477865556
91-100,juttner_2c,temperature_1,temperature_1,0.9999999999999998
91-100,juttner_2c,temperature_1,U_1,0.036433471773394566
91-100,juttner_2c,temperature_1,norm_2,-0.721078615089512
91-100,juttner_2c,temperature_1,temperature_2,0.7935683201873084
91-100,juttner_2c,temperature_1,U_2,-0.004832870248149982
91-100,juttner_2c,U_1,norm_1,0.0018132042333228566
91-100,juttner_2c,U_1,temperature_1,0.036433471773394566
91-100,juttner_2c,U_1,U_1,0.9999999999999999
91-100,juttner_2c,U_1,norm_2,7.184908177649367e-05
91-100,juttner_2c,U_1,temperature_2,-0.0001462420723570912
91-100,juttner_2c,U_1,U_2,1.720257104779725e-06
91-100,juttner_2c,norm_2,norm_1,0.749101562032396
91-100,juttner_2c,norm_2,temperature_1,-0.721078615089512
91-100,juttner_2c,norm_2,U_1,7.184908177649367e-05
91-100,juttner_2c,norm_2,norm_2,1.0
91-100,juttner_2c,norm_2,temperature_2,-0.9650375699575264
91-100,juttner_2c,norm_2,U_2,-0.013023368331762633
91-100,juttner_2c,temperature_2,norm_1,-0.8221657659338862
91-100,juttner_2c,temperature_2,temperature_1,0.7935683201873084
91-100,juttner_2c,temperature_2,U_1,-0.0001462420723570912
91-100,juttner_2c,temperature_2,norm_2,-0.9650375699575264
91-100,juttner_2c,temperature_2,temperature_2,1.0000000000000002
91-100,juttner_2c,temperature_2,U_2,-0.16039270155907748
91-100,juttner_2c,U_2,norm_1,0.004986232580597386
91-100,juttner_2c,U_2,temperature_1,-0.004832870248149982
91-100,juttner_2c,U_2,U_1,1.720257104779725e-06
91-100,juttner_2c,U_2,norm_2,-0.013023368331762633
91-100,juttner_2c,U_2,temperature_2,-0.16039270155907748
91-100,juttner_2c,U_2,U_2,1.0000000000000002
91-100,bose_2c,norm_1,norm_1,1.0000000000000002
91-100,bose_2c,norm_1,temperature_1,0.6726609730689597
91-100,bose_2c,norm_1,U_1,0.7924549163928108
91-100,bose_2c,norm_1,norm_2,0.32724587072938655
91-100,bose_2c,norm_1,temperature_2,-0.31689140825882434
91-100,bose_2c,norm_1,U_2,1.994022498748004e-05
91-100,bose_2c,temperature_1,norm_1,0.6726609730689597
91-100,bose_2c,temperature_1,temperature_1,1.0
91-100,bose_2c,temperature_1,U_1,0.9838947227807019
91-100,bose_2c,temperature_1,norm_2,-0.31523465739418116
91-100,bose_2c,temperature_1,temperature_2,0.30475043467597
91-100,bose_2c,temperature_1,U_2,-2.5056396843834593e-05
91-100,bose_2c,U_1,norm_1,0.7924549163928108
91-100,bose_2c,U_1,temperature_1,0.9838947227807019
91-100,bose_2c,U_1,U_1,0.9999999999999999
91-100,bose_2c,U_1,norm_2,-0.16872607647527985
91-100,bose_2c,U_1,temperature_2,0.1626726510397392
91-100,bose_2c,U_1,U_2,-1.1740968021342768e-05
91-100,bose_2c,norm_2,norm_1,0.32724587072938655
91-100,bose_2c,norm_2,temperature_1,-0.31523465739418116
91-100,bose_2c,norm_2,U_1,-0.16872607647527985
91-100,bose_2c,norm_2,norm_2,1.0
91-100,bose_2c,norm_2,temperature_2,-0.9893251374547429
91-100,bose_2c,norm_2,U_2,0.0008164500700800338
91-100,bose_2c,temperature_2,norm_1,-0.31689140825882434
91-100,bose_2c,temperature_2,temperature_1,0.30475043467597
91-100,bose_2c,temperature_2,U_1,0.1626726510397392
91-100,bose_2c,temperature_2,norm_2,-0.9893251374547429
91-100,bose_2c,temperature_2,temperature_2,0.9999999999999999
91-100,bose_2c,temperature_2,U_2,0.01641801227401479
91-100,bose_2c,U_2,norm_1,1.994022498748004e-05
91-100,bose_2c,U_2,temperature_1,-2.5056396843834593e-05
91-100,bose_2c,U_2,U_1,-1.1740968021342768e-05
91-100,bose_2c,U_2,norm_2,0.0008164500700800338
91-100,bose_2c,U_2,temperature_2,0.01641801227401479
91-100,bose_2c,U_2,U_2,1.0
91-100,tsallis_2c,norm_1,norm_1,1.0
91-100,tsallis_2c,norm_1,temperature_1,-0.9888297004356227
91-100,tsallis_2c,norm_1,q_1,0.8950593923017888
91-100,tsallis_2c,norm_1,norm_2,-0.446467609883329
91-100,tsallis_2c,norm_1,temperature_2,0.4638692556429822
91-100,tsallis_2c,norm_1,q_2,-0.6741523568604791
91-100,tsallis_2c,temperature_1,norm_1,-0.9888297004356227
91-100,tsallis_2c,temperature_1,temperature_1,0.9999999999999999
91-100,tsallis_2c,temperature_1,q_1,-0.9451165667186444
91-100,tsallis_2c,temperature_1,norm_2,0.37866936149021063
91-100,tsallis_2c,temperature_1,temperature_2,-0.39217393687943763
91-100,tsallis_2c,temperature_1,q_2,0.5995625576521133
91-100,tsallis_2c,q_1,norm_1,0.8950593923017888
91-100,tsallis_2c,q_1,temperature_1,-0.9451165667186444
91-100,tsallis_2c,q_1,q_1,0.9999999999999999
91-100,tsallis_2c,q_1,norm_2,-0.24225593100038834
91-100,tsallis_2c,q_1,temperature_2,0.24827818631951912
91-100,tsallis_2c,q_1,q_2,-0.4335277633212705
91-100,tsallis_2c,norm_2,norm_1,-0.446467609883329
91-100,tsallis_2c,norm_2,temperature_1,0.37866936149021063
91-100,tsallis_2c,norm_2,q_1,-0.24225593100038834
91-100,tsallis_2c,norm_2,norm_2,1.0
91-100,tsallis_2c,norm_2,temperature_2,-0.9962545315539065
91-100,tsallis_2c,norm_2,q_2,0.9317836753316056
91-100,tsallis_2c,temperature_2,norm_1,0.4638692556429822
91-100,tsallis_2c,temperature_2,temperature_1,-0.39217393687943763
91-100,tsallis_2c,temperature_2,q_1,0.24827818631951912
91-100,tsallis_2c,temperature_2,norm_2,-0.9962545315539065
91-100,tsallis_2c,temperature_2,temperature_2,1.0000000000000002
91-100,tsallis_2c,temperature_2,q_2,-0.951263754976282
91-100,tsallis_2c,q_2,norm_1,-0.6741523568604791
91-100,tsallis_2c,q_2,temperature_1,0.5995625576521133
91-100,tsallis_2c,q_2,q_1,-0.4335277633212705
91-100,tsallis_2c,q_2,norm_2,0.9317836753316056
91-100,tsallis_2c,q_2,temperature_2,-0.951263754976282
91-100,tsallis_2c,q_2,q_2,1.0000000000000002
