group_label,model_name,component_count,parameter_left,parameter_right,correlation
31-40,exact_bose_einstein,2,norm_1,temperature_2,-0.17832225071648977
31-40,exact_bose_einstein,2,norm_1,U_2,0.1068104965925542
31-40,exact_bose_einstein,2,temperature_1,norm_1,-0.47535915369119736
31-40,exact_bose_einstein,2,temperature_1,temperature_1,1.0000000000000002
31-40,exact_bose_einstein,2,temperature_1,U_1,0.7726893879447542
31-40,exact_bose_einstein,2,temperature_1,norm_2,-0.28467236469978224
31-40,exact_bose_einstein,2,temperature_1,temperature_2,0.0909160104708314
31-40,exact_bose_einstein,2,temperature_1,U_2,-0.0545185774830437
31-40,exact_bose_einstein,2,U_1,norm_1,0.18083028009576332
31-40,exact_bose_einstein,2,U_1,temperature_1,0.7726893879447542
31-40,exact_bose_einstein,2,U_1,U_1,1.0
31-40,exact_bose_einstein,2,U_1,norm_2,0.06601696809342358
31-40,exact_bose_einstein,2,U_1,temperature_2,-0.02131133116728659
31-40,exact_bose_einstein,2,U_1,U_2,0.012881861497132885
31-40,exact_bose_einstein,2,norm_2,norm_1,0.558251334259699
31-40,exact_bose_einstein,2,norm_2,temperature_1,-0.28467236469978224
31-40,exact_bose_einstein,2,norm_2,U_1,0.06601696809342358
31-40,exact_bose_einstein,2,norm_2,norm_2,1.0
31-40,exact_bose_einstein,2,norm_2,temperature_2,-0.07188077390673485
31-40,exact_bose_einstein,2,norm_2,U_2,0.3540330595537184
31-40,exact_bose_einstein,2,temperature_2,norm_1,-0.17832225071648977
31-40,exact_bose_einstein,2,temperature_2,temperature_1,0.0909160104708314
31-40,exact_bose_einstein,2,temperature_2,U_1,-0.02131133116728659
31-40,exact_bose_einstein,2,temperature_2,norm_2,-0.07188077390673485
31-40,exact_bose_einstein,2,temperature_2,temperature_2,1.0
31-40,exact_bose_einstein,2,temperature_2,U_2,0.9029794378736565
31-40,exact_bose_einstein,2,U_2,norm_1,0.1068104965925542
31-40,exact_bose_einstein,2,U_2,temperature_1,-0.0545185774830437
31-40,exact_bose_einstein,2,U_2,U_1,0.012881861497132885
31-40,exact_bose_einstein,2,U_2,norm_2,0.3540330595537184
31-40,exact_bose_einstein,2,U_2,temperature_2,0.9029794378736565
31-40,exact_bose_einstein,2,U_2,U_2,1.0
31-40,tsallis,2,norm_1,norm_1,1.0
31-40,tsallis,2,norm_1,temperature_1,-0.9879207531401963
31-40,tsallis,2,norm_1,q_1,0.8892573096535437
31-40,tsallis,2,norm_1,norm_2,-0.16489552269101965
31-40,tsallis,2,norm_1,temperature_2,0.14197046558922033
31-40,tsallis,2,norm_1,q_2,-0.39729645359197746
31-40,tsallis,2,temperature_1,norm_1,-0.9879207531401963
31-40,tsallis,2,temperature_1,temperature_1,1.0
31-40,tsallis,2,temperature_1,q_1,-0.9412243997633477
31-40,tsallis,2,temperature_1,norm_2,0.13175466865618266
31-40,tsallis,2,temperature_1,temperature_2,-0.10468571908208754
31-40,tsallis,2,temperature_1,q_2,0.3430149601702851
31-40,tsallis,2,q_1,norm_1,0.8892573096535437
31-40,tsallis,2,q_1,temperature_1,-0.9412243997633477
31-40,tsallis,2,q_1,q_1,1.0
31-40,tsallis,2,q_1,norm_2,-0.07241055313267367
31-40,tsallis,2,q_1,temperature_2,0.04137769533985852
31-40,tsallis,2,q_1,q_2,-0.23330203373233885
31-40,tsallis,2,norm_2,norm_1,-0.16489552269101965
31-40,tsallis,2,norm_2,temperature_1,0.13175466865618266
31-40,tsallis,2,norm_2,q_1,-0.07241055313267367
31-40,tsallis,2,norm_2,norm_2,1.0
31-40,tsallis,2,norm_2,temperature_2,-0.991742877767598
31-40,tsallis,2,norm_2,q_2,0.9090361831450774
31-40,tsallis,2,temperature_2,norm_1,0.14197046558922033
31-40,tsallis,2,temperature_2,temperature_1,-0.10468571908208754
31-40,tsallis,2,temperature_2,q_1,0.04137769533985852
31-40,tsallis,2,temperature_2,norm_2,-0.991742877767598
31-40,tsallis,2,temperature_2,temperature_2,1.0
31-40,tsallis,2,temperature_2,q_2,-0.9333228651838115
31-40,tsallis,2,q_2,norm_1,-0.39729645359197746
31-40,tsallis,2,q_2,temperature_1,0.3430149601702851
31-40,tsallis,2,q_2,q_1,-0.23330203373233885
31-40,tsallis,2,q_2,norm_2,0.9090361831450774
31-40,tsallis,2,q_2,temperature_2,-0.9333228651838115
31-40,tsallis,2,q_2,q_2,0.9999999999999999
41-50,manuscript_juttner,1,norm_1,norm_1,1.0
41-50,manuscript_juttner,1,norm_1,temperature_1,-0.9800847387973188
41-50,manuscript_juttner,1,norm_1,U_1,-0.0008750872758251239
41-50,manuscript_juttner,1,temperature_1,norm_1,-0.9800847387973188
41-50,manuscript_juttner,1,temperature_1,temperature_1,0.9999999999999999
41-50,manuscript_juttner,1,temperature_1,U_1,-0.02412270989562784
41-50,manuscript_juttner,1,U_1,norm_1,-0.0008750872758251239
41-50,manuscript_juttner,1,U_1,temperature_1,-0.02412270989562784
41-50,manuscript_juttner,1,U_1,U_1,1.0000000000000002
41-50,exact_bose_einstein,1,norm_1,norm_1,1.0
41-50,exact_bose_einstein,1,norm_1,temperature_1,-0.976992840035368
41-50,exact_bose_einstein,1,norm_1,U_1,0.00018252827752536337
41-50,exact_bose_einstein,1,temperature_1,norm_1,-0.976992840035368
41-50,exact_bose_einstein,1,temperature_1,temperature_1,1.0
41-50,exact_bose_einstein,1,temperature_1,U_1,0.0031542097041435636
41-50,exact_bose_einstein,1,U_1,norm_1,0.00018252827752536337
41-50,exact_bose_einstein,1,U_1,temperature_1,0.0031542097041435636
41-50,exact_bose_einstein,1,U_1,U_1,1.0000000000000002
41-50,tsallis,1,norm_1,norm_1,1.0
41-50,tsallis,1,norm_1,temperature_1,-0.9783201028420039
41-50,tsallis,1,norm_1,q_1,0.8425028659172963
41-50,tsallis,1,temperature_1,norm_1,-0.9783201028420039
41-50,tsallis,1,temperature_1,temperature_1,1.0
41-50,tsallis,1,temperature_1,q_1,-0.914391900041025
41-50,tsallis,1,q_1,norm_1,0.8425028659172963
41-50,tsallis,1,q_1,temperature_1,-0.914391900041025
41-50,tsallis,1,q_1,q_1,1.0
41-50,blast_wave,1,norm_1,norm_1,1.0
41-50,blast_wave,1,norm_1,temperature_1,-0.9848587445399422
41-50,blast_wave,1,norm_1,beta_s_1,0.8880525317854067
41-50,blast_wave,1,norm_1,n_1,0.003067739510101238
41-50,blast_wave,1,temperature_1,norm_1,-0.9848587445399422
41-50,blast_wave,1,temperature_1,temperature_1,1.0
41-50,blast_wave,1,temperature_1,beta_s_1,-0.9352673700483682
41-50,blast_wave,1,temperature_1,n_1,-0.003605349145466975
41-50,blast_wave,1,beta_s_1,norm_1,0.8880525317854067
41-50,blast_wave,1,beta_s_1,temperature_1,-0.9352673700483682
41-50,blast_wave,1,beta_s_1,beta_s_1,0.9999999999999999
41-50,blast_wave,1,beta_s_1,n_1,0.0014498496776365474
41-50,blast_wave,1,n_1,norm_1,0.003067739510101238
41-50,blast_wave,1,n_1,temperature_1,-0.003605349145466975
41-50,blast_wave,1,n_1,beta_s_1,0.0014498496776365474
41-50,blast_wave,1,n_1,n_1,0.9999999999999999
41-50,manuscript_juttner,2,norm_1,norm_1,1.0000000000000002
41-50,manuscript_juttner,2,norm_1,temperature_1,-0.5031071609554164
41-50,manuscript_juttner,2,norm_1,U_1,-0.0026441781538927194
41-50,manuscript_juttner,2,norm_1,norm_2,0.7151925809669466
41-50,manuscript_juttner,2,norm_1,temperature_2,-0.6284640372491735
41-50,manuscript_juttner,2,norm_1,U_2,-0.02728109101913403
41-50,manuscript_juttner,2,temperature_1,norm_1,-0.5031071609554164
41-50,manuscript_juttner,2,temperature_1,temperature_1,1.0
41-50,manuscript_juttner,2,temperature_1,U_1,0.8629954955107075
41-50,manuscript_juttner,2,temperature_1,norm_2,-0.4018669762378271
41-50,manuscript_juttner,2,temperature_1,temperature_2,0.3523293736137124
41-50,manuscript_juttner,2,temperature_1,U_2,0.01528075640323862
41-50,manuscript_juttner,2,U_1,norm_1,-0.0026441781538927194
41-50,manuscript_juttner,2,U_1,temperature_1,0.8629954955107075
41-50,manuscript_juttner,2,U_1,U_1,0.9999999999999998
41-50,manuscript_juttner,2,U_1,norm_2,-0.057856279979066304
41-50,manuscript_juttner,2,U_1,temperature_2,0.04941627240926442
41-50,manuscript_juttner,2,U_1,U_2,0.002150901295993879
41-50,manuscript_juttner,2,norm_2,norm_1,0.7151925809669466
41-50,manuscript_juttner,2,norm_2,temperature_1,-0.4018669762378271
41-50,manuscript_juttner,2,norm_2,U_1,-0.057856279979066304
41-50,manuscript_juttner,2,norm_2,norm_2,0.9999999999999999
41-50,manuscript_juttner,2,norm_2,temperature_2,-0.7423922874536589
41-50,manuscript_juttner,2,norm_2,U_2,0.040568457854321074
41-50,manuscript_juttner,2,temperature_2,norm_1,-0.6284640372491735
41-50,manuscript_juttner,2,temperature_2,temperature_1,0.3523293736137124
41-50,manuscript_juttner,2,temperature_2,U_1,0.04941627240926442
41-50,manuscript_juttner,2,temperature_2,norm_2,-0.7423922874536589
41-50,manuscript_juttner,2,temperature_2,temperature_2,1.0
41-50,manuscript_juttner,2,temperature_2,U_2,0.6233941130517775
41-50,manuscript_juttner,2,U_2,norm_1,-0.02728109101913403
41-50,manuscript_juttner,2,U_2,temperature_1,0.01528075640323862
41-50,manuscript_juttner,2,U_2,U_1,0.002150901295993879
41-50,manuscript_juttner,2,U_2,norm_2,0.040568457854321074
41-50,manuscript_juttner,2,U_2,temperature_2,0.6233941130517775
41-50,manuscript_juttner,2,U_2,U_2,1.0
41-50,exact_bose_einstein,2,norm_1,norm_1,1.0000000000000002
41-50,exact_bose_einstein,2,norm_1,temperature_1,-0.5031981371027441
41-50,exact_bose_einstein,2,norm_1,U_1,0.20615535879234145
41-50,exact_bose_einstein,2,norm_1,norm_2,0.5483080491982572
41-50,exact_bose_einstein,2,norm_1,temperature_2,-0.12492746192504986
41-50,exact_bose_einstein,2,norm_1,U_2,0.15898834022157973
41-50,exact_bose_einstein,2,temperature_1,norm_1,-0.5031981371027441
41-50,exact_bose_einstein,2,temperature_1,temperature_1,0.9999999999999999
41-50,exact_bose_einstein,2,temperature_1,U_1,0.7325483399369331
41-50,exact_bose_einstein,2,temperature_1,norm_2,-0.2881957187696253
41-50,exact_bose_einstein,2,temperature_1,temperature_2,0.0656839904357866
41-50,exact_bose_einstein,2,temperature_1,U_2,-0.08374010058218864
41-50,exact_bose_einstein,2,U_1,norm_1,0.20615535879234145
41-50,exact_bose_einstein,2,U_1,temperature_1,0.7325483399369331
41-50,exact_bose_einstein,2,U_1,U_1,0.9999999999999999
41-50,exact_bose_einstein,2,U_1,norm_2,0.08195270592466011
41-50,exact_bose_einstein,2,U_1,temperature_2,-0.01883694143347192
41-50,exact_bose_einstein,2,U_1,U_2,0.02412051349685461
41-50,exact_bose_einstein,2,norm_2,norm_1,0.5483080491982572
41-50,exact_bose_einstein,2,norm_2,temperature_1,-0.2881957187696253
41-50,exact_bose_einstein,2,norm_2,U_1,0.08195270592466011
41-50,exact_bose_einstein,2,norm_2,norm_2,1.0
41-50,exact_bose_einstein,2,norm_2,temperature_2,0.009718669231568118
41-50,exact_bose_einstein,2,norm_2,U_2,0.4295562587881576
41-50,exact_bose_einstein,2,temperature_2,norm_1,-0.12492746192504986
41-50,exact_bose_einstein,2,temperature_2,temperature_1,0.0656839904357866
41-50,exact_bose_einstein,2,temperature_2,U_1,-0.01883694143347192
41-50,exact_bose_einstein,2,temperature_2,norm_2,0.009718669231568118
41-50,exact_bose_einstein,2,temperature_2,temperature_2,1.0
41-50,exact_bose_einstein,2,temperature_2,U_2,0.90254982662292
41-50,exact_bose_einstein,2,U_2,norm_1,0.15898834022157973
41-50,exact_bose_einstein,2,U_2,temperature_1,-0.08374010058218864
41-50,exact_bose_einstein,2,U_2,U_1,0.02412051349685461
41-50,exact_bose_einstein,2,U_2,norm_2,0.4295562587881576
41-50,exact_bose_einstein,2,U_2,temperature_2,0.90254982662292
41-50,exact_bose_einstein,2,U_2,U_2,1.0
41-50,tsallis,2,norm_1,norm_1,1.0000000000000002
41-50,tsallis,2,norm_1,temperature_1,-0.9953834150090507
41-50,tsallis,2,norm_1,q_1,0.9447902507677911
41-50,tsallis,2,norm_1,norm_2,-0.2936010374948966
41-50,tsallis,2,norm_1,temperature_2,0.24254478492856907
41-50,tsallis,2,norm_1,q_2,-0.14885097009769638
41-50,tsallis,2,temperature_1,norm_1,-0.9953834150090507
41-50,tsallis,2,temperature_1,temperature_1,1.0000000000000002
41-50,tsallis,2,temperature_1,q_1,-0.9618082816258504
41-50,tsallis,2,temperature_1,norm_2,0.290581724268857
41-50,tsallis,2,temperature_1,temperature_2,-0.2358973024011248
41-50,tsallis,2,temperature_1,q_2,0.13739399891388018
41-50,tsallis,2,q_1,norm_1,0.9447902507677911
41-50,tsallis,2,q_1,temperature_1,-0.9618082816258504
41-50,tsallis,2,q_1,q_1,1.0
41-50,tsallis,2,q_1,norm_2,-0.4768408958100535
41-50,tsallis,2,q_1,temperature_2,0.4116992879471029
41-50,tsallis,2,q_1,q_2,-0.28255620657934793
41-50,tsallis,2,norm_2,norm_1,-0.2936010374948966
41-50,tsallis,2,norm_2,temperature_1,0.290581724268857
41-50,tsallis,2,norm_2,q_1,-0.4768408958100535
41-50,tsallis,2,norm_2,norm_2,0.9999999999999998
41-50,tsallis,2,norm_2,temperature_2,-0.9871446593075024
41-50,tsallis,2,norm_2,q_2,0.888323141565695
41-50,tsallis,2,temperature_2,norm_1,0.24254478492856907
41-50,tsallis,2,temperature_2,temperature_1,-0.2358973024011248
41-50,tsallis,2,temperature_2,q_1,0.4116992879471029
41-50,tsallis,2,temperature_2,norm_2,-0.9871446593075024
41-50,tsallis,2,temperature_2,temperature_2,1.0
41-50,tsallis,2,temperature_2,q_2,-0.9420865875830446
41-50,tsallis,2,q_2,norm_1,-0.14885097009769638
41-50,tsallis,2,q_2,temperature_1,0.13739399891388018
41-50,tsallis,2,q_2,q_1,-0.28255620657934793
41-50,tsallis,2,q_2,norm_2,0.888323141565695
41-50,tsallis,2,q_2,temperature_2,-0.9420865875830446
41-50,tsallis,2,q_2,q_2,0.9999999999999999
51-60,manuscript_juttner,1,norm_1,norm_1,0.9999999999999999
51-60,manuscript_juttner,1,norm_1,temperature_1,-0.9788626145012473
51-60,manuscript_juttner,1,norm_1,U_1,-0.0008801902873771454
51-60,manuscript_juttner,1,temperature_1,norm_1,-0.9788626145012473
51-60,manuscript_juttner,1,temperature_1,temperature_1,1.0
51-60,manuscript_juttner,1,temperature_1,U_1,-0.02297858570095583
51-60,manuscript_juttner,1,U_1,norm_1,-0.0008801902873771454
51-60,manuscript_juttner,1,U_1,temperature_1,-0.02297858570095583
51-60,manuscript_juttner,1,U_1,U_1,1.0
51-60,exact_bose_einstein,1,norm_1,norm_1,1.0000000000000002
51-60,exact_bose_einstein,1,norm_1,temperature_1,-0.9751493598189689
51-60,exact_bose_einstein,1,norm_1,U_1,-0.0013391373969373053
51-60,exact_bose_einstein,1,temperature_1,norm_1,-0.9751493598189689
51-60,exact_bose_einstein,1,temperature_1,temperature_1,1.0
51-60,exact_bose_einstein,1,temperature_1,U_1,-0.029294792471501
51-60,exact_bose_einstein,1,U_1,norm_1,-0.0013391373969373053
51-60,exact_bose_einstein,1,U_1,temperature_1,-0.029294792471501
51-60,exact_bose_einstein,1,U_1,U_1,1.0
51-60,tsallis,1,norm_1,norm_1,0.9999999999999998
51-60,tsallis,1,norm_1,temperature_1,-0.9788727314297466
51-60,tsallis,1,norm_1,q_1,0.8462290432446133
51-60,tsallis,1,temperature_1,norm_1,-0.9788727314297466
51-60,tsallis,1,temperature_1,temperature_1,1.0
51-60,tsallis,1,temperature_1,q_1,-0.9159106253471887
51-60,tsallis,1,q_1,norm_1,0.8462290432446133
51-60,tsallis,1,q_1,temperature_1,-0.9159106253471887
51-60,tsallis,1,q_1,q_1,1.0
51-60,blast_wave,1,norm_1,norm_1,1.0
51-60,blast_wave,1,norm_1,temperature_1,-0.9848645035888849
51-60,blast_wave,1,norm_1,beta_s_1,0.887497418816033
51-60,blast_wave,1,norm_1,n_1,0.026576978920928897
51-60,blast_wave,1,temperature_1,norm_1,-0.9848645035888849
51-60,blast_wave,1,temperature_1,temperature_1,1.0
51-60,blast_wave,1,temperature_1,beta_s_1,-0.933834062203451
51-60,blast_wave,1,temperature_1,n_1,-0.0309386672621233
51-60,blast_wave,1,beta_s_1,norm_1,0.887497418816033
51-60,blast_wave,1,beta_s_1,temperature_1,-0.933834062203451
51-60,blast_wave,1,beta_s_1,beta_s_1,0.9999999999999998
51-60,blast_wave,1,beta_s_1,n_1,0.011996254028363578
51-60,blast_wave,1,n_1,norm_1,0.026576978920928897
51-60,blast_wave,1,n_1,temperature_1,-0.0309386672621233
51-60,blast_wave,1,n_1,beta_s_1,0.011996254028363578
51-60,blast_wave,1,n_1,n_1,1.0
51-60,manuscript_juttner,2,norm_1,norm_1,1.0
51-60,manuscript_juttner,2,norm_1,temperature_1,-0.5270394642891222
51-60,manuscript_juttner,2,norm_1,U_1,0.0291128149672204
51-60,manuscript_juttner,2,norm_1,norm_2,0.6975353052341604
51-60,manuscript_juttner,2,norm_1,temperature_2,-0.5841791377072596
51-60,manuscript_juttner,2,norm_1,U_2,-0.028700646644631043
51-60,manuscript_juttner,2,temperature_1,norm_1,-0.5270394642891222
51-60,manuscript_juttner,2,temperature_1,temperature_1,1.0000000000000002
51-60,manuscript_juttner,2,temperature_1,U_1,0.8303072693826495
51-60,manuscript_juttner,2,temperature_1,norm_2,-0.3974165646603027
51-60,manuscript_juttner,2,temperature_1,temperature_2,0.3323656755981572
51-60,manuscript_juttner,2,temperature_1,U_2,0.016312324132659213
51-60,manuscript_juttner,2,U_1,norm_1,0.0291128149672204
51-60,manuscript_juttner,2,U_1,temperature_1,0.8303072693826495
51-60,manuscript_juttner,2,U_1,U_1,1.0000000000000002
51-60,manuscript_juttner,2,U_1,norm_2,-0.024334919301103035
51-60,manuscript_juttner,2,U_1,temperature_2,0.019186993536214756
51-60,manuscript_juttner,2,U_1,U_2,0.0009658788261898022
51-60,manuscript_juttner,2,norm_2,norm_1,0.6975353052341604
51-60,manuscript_juttner,2,norm_2,temperature_1,-0.3974165646603027
51-60,manuscript_juttner,2,norm_2,U_1,-0.024334919301103035
51-60,manuscript_juttner,2,norm_2,norm_2,0.9999999999999999
51-60,manuscript_juttner,2,norm_2,temperature_2,-0.6841693461362225
51-60,manuscript_juttner,2,norm_2,U_2,0.05112164209500921
51-60,manuscript_juttner,2,temperature_2,norm_1,-0.5841791377072596
51-60,manuscript_juttner,2,temperature_2,temperature_1,0.3323656755981572
51-60,manuscript_juttner,2,temperature_2,U_1,0.019186993536214756
51-60,manuscript_juttner,2,temperature_2,norm_2,-0.6841693461362225
51-60,manuscript_juttner,2,temperature_2,temperature_2,0.9999999999999999
51-60,manuscript_juttner,2,temperature_2,U_2,0.6798003280241368
51-60,manuscript_juttner,2,U_2,norm_1,-0.028700646644631043
51-60,manuscript_juttner,2,U_2,temperature_1,0.016312324132659213
51-60,manuscript_juttner,2,U_2,U_1,0.0009658788261898022
51-60,manuscript_juttner,2,U_2,norm_2,0.05112164209500921
51-60,manuscript_juttner,2,U_2,temperature_2,0.6798003280241368
51-60,manuscript_juttner,2,U_2,U_2,1.0
51-60,exact_bose_einstein,2,norm_1,norm_1,1.0
51-60,exact_bose_einstein,2,norm_1,temperature_1,-0.6742896155417611
51-60,exact_bose_einstein,2,norm_1,U_1,0.13183752107702937
51-60,exact_bose_einstein,2,norm_1,norm_2,0.5751357175306525
51-60,exact_bose_einstein,2,norm_1,temperature_2,-0.1820705641341771
51-60,exact_bose_einstein,2,norm_1,U_2,0.13120131092387202
51-60,exact_bose_einstein,2,temperature_1,norm_1,-0.6742896155417611
51-60,exact_bose_einstein,2,temperature_1,temperature_1,1.0
51-60,exact_bose_einstein,2,temperature_1,U_1,0.6301713656458764
51-60,exact_bose_einstein,2,temperature_1,norm_2,-0.3897540781123155
51-60,exact_bose_einstein,2,temperature_1,temperature_2,0.1235045712331412
51-60,exact_bose_einstein,2,temperature_1,U_2,-0.08925158887556559
51-60,exact_bose_einstein,2,U_1,norm_1,0.13183752107702937
51-60,exact_bose_einstein,2,U_1,temperature_1,0.6301713656458764
51-60,exact_bose_einstein,2,U_1,U_1,1.0
51-60,exact_bose_einstein,2,U_1,norm_2,0.05112833528923211
51-60,exact_bose_einstein,2,U_1,temperature_2,-0.016370381511162137
51-60,exact_bose_einstein,2,U_1,U_2,0.011938932933125264
51-60,exact_bose_einstein,2,norm_2,norm_1,0.5751357175306525
51-60,exact_bose_einstein,2,norm_2,temperature_1,-0.3897540781123155
51-60,exact_bose_einstein,2,norm_2,U_1,0.05112833528923211
51-60,exact_bose_einstein,2,norm_2,norm_2,1.0000000000000002
51-60,exact_bose_einstein,2,norm_2,temperature_2,-0.039190207506164906
51-60,exact_bose_einstein,2,norm_2,U_2,0.4047013258901832
51-60,exact_bose_einstein,2,temperature_2,norm_1,-0.1820705641341771
51-60,exact_bose_einstein,2,temperature_2,temperature_1,0.1235045712331412
51-60,exact_bose_einstein,2,temperature_2,U_1,-0.016370381511162137
51-60,exact_bose_einstein,2,temperature_2,norm_2,-0.039190207506164906
51-60,exact_bose_einstein,2,temperature_2,temperature_2,0.9999999999999999
51-60,exact_bose_einstein,2,temperature_2,U_2,0.8929654706115365
51-60,exact_bose_einstein,2,U_2,norm_1,0.13120131092387202
51-60,exact_bose_einstein,2,U_2,temperature_1,-0.08925158887556559
51-60,exact_bose_einstein,2,U_2,U_1,0.011938932933125264
51-60,exact_bose_einstein,2,U_2,norm_2,0.4047013258901832
51-60,exact_bose_einstein,2,U_2,temperature_2,0.8929654706115365
51-60,exact_bose_einstein,2,U_2,U_2,1.0
51-60,tsallis,2,norm_1,norm_1,1.0
51-60,tsallis,2,norm_1,temperature_1,-0.9946287251063762
51-60,tsallis,2,norm_1,q_1,0.9298961201238614
51-60,tsallis,2,norm_1,norm_2,-0.2368125292658922
51-60,tsallis,2,norm_1,temperature_2,0.18868756024220992
51-60,tsallis,2,norm_1,q_2,-0.10560235502535677
51-60,tsallis,2,temperature_1,norm_1,-0.9946287251063762
51-60,tsallis,2,temperature_1,temperature_1,1.0000000000000002
51-60,tsallis,2,temperature_1,q_1,-0.9517325768460717
51-60,tsallis,2,temperature_1,norm_2,0.2398198364436556
51-60,tsallis,2,temperature_1,temperature_2,-0.1874275705874442
51-60,tsallis,2,temperature_1,q_2,0.09829117601030261
51-60,tsallis,2,q_1,norm_1,0.9298961201238614
51-60,tsallis,2,q_1,temperature_1,-0.9517325768460717
51-60,tsallis,2,q_1,q_1,1.0
51-60,tsallis,2,q_1,norm_2,-0.4549853123531891
51-60,tsallis,2,q_1,temperature_2,0.38964524924421623
51-60,tsallis,2,q_1,q_2,-0.26434274975301886
51-60,tsallis,2,norm_2,norm_1,-0.2368125292658922
51-60,tsallis,2,norm_2,temperature_1,0.2398198364436556
51-60,tsallis,2,norm_2,q_1,-0.4549853123531891
51-60,tsallis,2,norm_2,norm_2,1.0
51-60,tsallis,2,norm_2,temperature_2,-0.9866047774315624
51-60,tsallis,2,norm_2,q_2,0.8871699659554053
51-60,tsallis,2,temperature_2,norm_1,0.18868756024220992
51-60,tsallis,2,temperature_2,temperature_1,-0.1874275705874442
51-60,tsallis,2,temperature_2,q_1,0.38964524924421623
51-60,tsallis,2,temperature_2,norm_2,-0.9866047774315624
51-60,tsallis,2,temperature_2,temperature_2,1.0
51-60,tsallis,2,temperature_2,q_2,-0.9420351779263242
51-60,tsallis,2,q_2,norm_1,-0.10560235502535677
51-60,tsallis,2,q_2,temperature_1,0.09829117601030261
51-60,tsallis,2,q_2,q_1,-0.26434274975301886
51-60,tsallis,2,q_2,norm_2,0.8871699659554053
51-60,tsallis,2,q_2,temperature_2,-0.9420351779263242
51-60,tsallis,2,q_2,q_2,1.0
61-70,manuscript_juttner,1,norm_1,norm_1,1.0
61-70,manuscript_juttner,1,norm_1,temperature_1,-0.9831933100876213
61-70,manuscript_juttner,1,norm_1,U_1,-0.0006952821333826057
61-70,manuscript_juttner,1,temperature_1,norm_1,-0.9831933100876213
61-70,manuscript_juttner,1,temperature_1,temperature_1,1.0
61-70,manuscript_juttner,1,temperature_1,U_1,-0.02025222201939182
61-70,manuscript_juttner,1,U_1,norm_1,-0.0006952821333826057
61-70,manuscript_juttner,1,U_1,temperature_1,-0.02025222201939182
61-70,manuscript_juttner,1,U_1,U_1,1.0
61-70,exact_bose_einstein,1,norm_1,norm_1,1.0
61-70,exact_bose_einstein,1,norm_1,temperature_1,-0.9793718225307608
61-70,exact_bose_einstein,1,norm_1,U_1,0.0002618305203986939
61-70,exact_bose_einstein,1,temperature_1,norm_1,-0.9793718225307608
61-70,exact_bose_einstein,1,temperature_1,temperature_1,0.9999999999999998
61-70,exact_bose_einstein,1,temperature_1,U_1,0.004106982788429351
61-70,exact_bose_einstein,1,U_1,norm_1,0.0002618305203986939
61-70,exact_bose_einstein,1,U_1,temperature_1,0.004106982788429351
61-70,exact_bose_einstein,1,U_1,U_1,0.9999999999999999
61-70,tsallis,1,norm_1,norm_1,1.0
61-70,tsallis,1,norm_1,temperature_1,-0.9808687085574668
61-70,tsallis,1,norm_1,q_1,0.8490016977904783
61-70,tsallis,1,temperature_1,norm_1,-0.9808687085574668
61-70,tsallis,1,temperature_1,temperature_1,1.0000000000000002
61-70,tsallis,1,temperature_1,q_1,-0.9128285158111468
61-70,tsallis,1,q_1,norm_1,0.8490016977904783
61-70,tsallis,1,q_1,temperature_1,-0.9128285158111468
61-70,tsallis,1,q_1,q_1,1.0
61-70,blast_wave,1,norm_1,norm_1,1.0
61-70,blast_wave,1,norm_1,temperature_1,-0.9969780817917004
61-70,blast_wave,1,norm_1,beta_s_1,0.9358071480619907
61-70,blast_wave,1,norm_1,n_1,-0.9164874492563017
61-70,blast_wave,1,temperature_1,norm_1,-0.9969780817917004
61-70,blast_wave,1,temperature_1,temperature_1,1.0000000000000002
61-70,blast_wave,1,temperature_1,beta_s_1,-0.9334575162112299
61-70,blast_wave,1,temperature_1,n_1,0.934779054925108
61-70,blast_wave,1,beta_s_1,norm_1,0.9358071480619907
61-70,blast_wave,1,beta_s_1,temperature_1,-0.9334575162112299
61-70,blast_wave,1,beta_s_1,beta_s_1,1.0
61-70,blast_wave,1,beta_s_1,n_1,-0.773505908400468
61-70,blast_wave,1,n_1,norm_1,-0.9164874492563017
61-70,blast_wave,1,n_1,temperature_1,0.934779054925108
61-70,blast_wave,1,n_1,beta_s_1,-0.773505908400468
61-70,blast_wave,1,n_1,n_1,1.0
61-70,manuscript_juttner,2,norm_1,norm_1,1.0
61-70,manuscript_juttner,2,norm_1,temperature_1,-0.7817434763838887
61-70,manuscript_juttner,2,norm_1,U_1,0.01085976480548035
61-70,manuscript_juttner,2,norm_1,norm_2,0.7312094289366718
61-70,manuscript_juttner,2,norm_1,temperature_2,-0.5662063374462557
61-70,manuscript_juttner,2,norm_1,U_2,-0.041717547742236065
61-70,manuscript_juttner,2,temperature_1,norm_1,-0.7817434763838887
61-70,manuscript_juttner,2,temperature_1,temperature_1,0.9999999999999998
61-70,manuscript_juttner,2,temperature_1,U_1,0.6051730044049389
61-70,manuscript_juttner,2,temperature_1,norm_2,-0.575764386400541
61-70,manuscript_juttner,2,temperature_1,temperature_2,0.44615003845568446
61-70,manuscript_juttner,2,temperature_1,U_2,0.03282090237450296
61-70,manuscript_juttner,2,U_1,norm_1,0.01085976480548035
61-70,manuscript_juttner,2,U_1,temperature_1,0.6051730044049389
61-70,manuscript_juttner,2,U_1,U_1,1.0000000000000002
