group_label,model_name,component_count,parameter_left,parameter_right,correlation
21-30,manuscript_juttner,2,temperature_1,U_2,5.05430832670269e-05
21-30,manuscript_juttner,2,U_1,norm_1,0.04651630373813993
21-30,manuscript_juttner,2,U_1,temperature_1,0.44006323582826246
21-30,manuscript_juttner,2,U_1,U_1,0.9999999999999998
21-30,manuscript_juttner,2,U_1,norm_2,-0.005986207330776436
21-30,manuscript_juttner,2,U_1,temperature_2,0.00545339879322857
21-30,manuscript_juttner,2,U_1,U_2,1.901683506112417e-06
21-30,manuscript_juttner,2,norm_2,norm_1,0.6225707629015643
21-30,manuscript_juttner,2,norm_2,temperature_1,-0.7197964875281773
21-30,manuscript_juttner,2,norm_2,U_1,-0.005986207330776436
21-30,manuscript_juttner,2,norm_2,norm_2,1.0
21-30,manuscript_juttner,2,norm_2,temperature_2,-0.9678474892868835
21-30,manuscript_juttner,2,norm_2,U_2,0.009169948788301106
21-30,manuscript_juttner,2,temperature_2,norm_1,-0.5741800007145813
21-30,manuscript_juttner,2,temperature_2,temperature_1,0.6718246315237498
21-30,manuscript_juttner,2,temperature_2,U_1,0.00545339879322857
21-30,manuscript_juttner,2,temperature_2,norm_2,-0.9678474892868835
21-30,manuscript_juttner,2,temperature_2,temperature_2,1.0
21-30,manuscript_juttner,2,temperature_2,U_2,0.18949132050425777
21-30,manuscript_juttner,2,U_2,norm_1,-0.0006677312842466253
21-30,manuscript_juttner,2,U_2,temperature_1,5.05430832670269e-05
21-30,manuscript_juttner,2,U_2,U_1,1.901683506112417e-06
21-30,manuscript_juttner,2,U_2,norm_2,0.009169948788301106
21-30,manuscript_juttner,2,U_2,temperature_2,0.18949132050425777
21-30,manuscript_juttner,2,U_2,U_2,0.9999999999999999
21-30,exact_bose_einstein,2,norm_1,norm_1,1.0
21-30,exact_bose_einstein,2,norm_1,temperature_1,0.3902338163273231
21-30,exact_bose_einstein,2,norm_1,U_1,0.5104227585437504
21-30,exact_bose_einstein,2,norm_1,norm_2,0.4838632367952284
21-30,exact_bose_einstein,2,norm_1,temperature_2,-0.21538096317427097
21-30,exact_bose_einstein,2,norm_1,U_2,-0.026824501433158905
21-30,exact_bose_einstein,2,temperature_1,norm_1,0.3902338163273231
21-30,exact_bose_einstein,2,temperature_1,temperature_1,1.0
21-30,exact_bose_einstein,2,temperature_1,U_1,0.990768154439451
21-30,exact_bose_einstein,2,temperature_1,norm_2,-0.09853254918531319
21-30,exact_bose_einstein,2,temperature_1,temperature_2,0.028952776150575347
21-30,exact_bose_einstein,2,temperature_1,U_2,0.004146310083980741
21-30,exact_bose_einstein,2,U_1,norm_1,0.5104227585437504
21-30,exact_bose_einstein,2,U_1,temperature_1,0.990768154439451
21-30,exact_bose_einstein,2,U_1,U_1,0.9999999999999999
21-30,exact_bose_einstein,2,U_1,norm_2,-0.02486798127349637
21-30,exact_bose_einstein,2,U_1,temperature_2,-0.0031732438036048342
21-30,exact_bose_einstein,2,U_1,U_2,0.00021798215033849068
21-30,exact_bose_einstein,2,norm_2,norm_1,0.4838632367952284
21-30,exact_bose_einstein,2,norm_2,temperature_1,-0.09853254918531319
21-30,exact_bose_einstein,2,norm_2,U_1,-0.02486798127349637
21-30,exact_bose_einstein,2,norm_2,norm_2,1.0
21-30,exact_bose_einstein,2,norm_2,temperature_2,0.167726645926581
21-30,exact_bose_einstein,2,norm_2,U_2,0.40908368051095034
21-30,exact_bose_einstein,2,temperature_2,norm_1,-0.21538096317427097
21-30,exact_bose_einstein,2,temperature_2,temperature_1,0.028952776150575347
21-30,exact_bose_einstein,2,temperature_2,U_1,-0.0031732438036048342
21-30,exact_bose_einstein,2,temperature_2,norm_2,0.167726645926581
21-30,exact_bose_einstein,2,temperature_2,temperature_2,1.0
21-30,exact_bose_einstein,2,temperature_2,U_2,0.9643274439433361
21-30,exact_bose_einstein,2,U_2,norm_1,-0.026824501433158905
21-30,exact_bose_einstein,2,U_2,temperature_1,0.004146310083980741
21-30,exact_bose_einstein,2,U_2,U_1,0.00021798215033849068
21-30,exact_bose_einstein,2,U_2,norm_2,0.40908368051095034
21-30,exact_bose_einstein,2,U_2,temperature_2,0.9643274439433361
21-30,exact_bose_einstein,2,U_2,U_2,0.9999999999999998
21-30,tsallis,2,norm_1,norm_1,1.0
21-30,tsallis,2,norm_1,temperature_1,-0.811957601241968
21-30,tsallis,2,norm_1,q_1,0.969342979420928
21-30,tsallis,2,norm_1,norm_2,-0.8160174710368321
21-30,tsallis,2,norm_1,temperature_2,0.7901532673910747
21-30,tsallis,2,norm_1,q_2,-0.6962269880814106
21-30,tsallis,2,temperature_1,norm_1,-0.811957601241968
21-30,tsallis,2,temperature_1,temperature_1,1.0000000000000002
21-30,tsallis,2,temperature_1,q_1,-0.8157781726526782
21-30,tsallis,2,temperature_1,norm_2,0.33363619240416575
21-30,tsallis,2,temperature_1,temperature_2,-0.2932353491819335
21-30,tsallis,2,temperature_1,q_2,0.17895931665904025
21-30,tsallis,2,q_1,norm_1,0.969342979420928
21-30,tsallis,2,q_1,temperature_1,-0.8157781726526782
21-30,tsallis,2,q_1,q_1,1.0000000000000002
21-30,tsallis,2,q_1,norm_2,-0.7843064460495119
21-30,tsallis,2,q_1,temperature_2,0.7471599623058853
21-30,tsallis,2,q_1,q_2,-0.6237189875379537
21-30,tsallis,2,norm_2,norm_1,-0.8160174710368321
21-30,tsallis,2,norm_2,temperature_1,0.33363619240416575
21-30,tsallis,2,norm_2,q_1,-0.7843064460495119
21-30,tsallis,2,norm_2,norm_2,1.0
21-30,tsallis,2,norm_2,temperature_2,-0.9971300805815302
21-30,tsallis,2,norm_2,q_2,0.9559010455938146
21-30,tsallis,2,temperature_2,norm_1,0.7901532673910747
21-30,tsallis,2,temperature_2,temperature_1,-0.2932353491819335
21-30,tsallis,2,temperature_2,q_1,0.7471599623058853
21-30,tsallis,2,temperature_2,norm_2,-0.9971300805815302
21-30,tsallis,2,temperature_2,temperature_2,1.0
21-30,tsallis,2,temperature_2,q_2,-0.974920213752283
21-30,tsallis,2,q_2,norm_1,-0.6962269880814106
21-30,tsallis,2,q_2,temperature_1,0.17895931665904025
21-30,tsallis,2,q_2,q_1,-0.6237189875379537
21-30,tsallis,2,q_2,norm_2,0.9559010455938146
21-30,tsallis,2,q_2,temperature_2,-0.974920213752283
21-30,tsallis,2,q_2,q_2,0.9999999999999999
21-30,manuscript_juttner,3,norm_1,norm_1,1.0000000000000002
21-30,manuscript_juttner,3,norm_1,temperature_1,-0.07508049740390546
21-30,manuscript_juttner,3,norm_1,U_1,0.795922090259512
21-30,manuscript_juttner,3,norm_1,norm_2,-0.6143871609026681
21-30,manuscript_juttner,3,norm_1,temperature_2,-0.6189446431374616
21-30,manuscript_juttner,3,norm_1,U_2,-0.46833933157667906
21-30,manuscript_juttner,3,norm_1,norm_3,0.26468815975073606
21-30,manuscript_juttner,3,norm_1,temperature_3,-0.3452464209733756
21-30,manuscript_juttner,3,norm_1,U_3,-0.03306820647769517
21-30,manuscript_juttner,3,temperature_1,norm_1,-0.07508049740390546
21-30,manuscript_juttner,3,temperature_1,temperature_1,1.0
21-30,manuscript_juttner,3,temperature_1,U_1,0.539580177827219
21-30,manuscript_juttner,3,temperature_1,norm_2,0.5049982947098834
21-30,manuscript_juttner,3,temperature_1,temperature_2,0.7479651514386896
21-30,manuscript_juttner,3,temperature_1,U_2,0.6687397633669488
21-30,manuscript_juttner,3,temperature_1,norm_3,-0.6200817780527933
21-30,manuscript_juttner,3,temperature_1,temperature_3,0.7293925889789008
21-30,manuscript_juttner,3,temperature_1,U_3,0.027752904487182983
21-30,manuscript_juttner,3,U_1,norm_1,0.795922090259512
21-30,manuscript_juttner,3,U_1,temperature_1,0.539580177827219
21-30,manuscript_juttner,3,U_1,U_1,0.9999999999999998
21-30,manuscript_juttner,3,U_1,norm_2,-0.19118191204109938
21-30,manuscript_juttner,3,U_1,temperature_2,-0.050656297411587295
21-30,manuscript_juttner,3,U_1,U_2,0.034570051647157436
21-30,manuscript_juttner,3,U_1,norm_3,-0.11469142789695734
21-30,manuscript_juttner,3,U_1,temperature_3,0.14952932420515538
21-30,manuscript_juttner,3,U_1,U_3,0.020899098809603132
21-30,manuscript_juttner,3,norm_2,norm_1,-0.6143871609026681
21-30,manuscript_juttner,3,norm_2,temperature_1,0.5049982947098834
21-30,manuscript_juttner,3,norm_2,U_1,-0.19118191204109938
21-30,manuscript_juttner,3,norm_2,norm_2,1.0000000000000002
21-30,manuscript_juttner,3,norm_2,temperature_2,0.8695163492295607
21-30,manuscript_juttner,3,norm_2,U_2,0.9617653560784577
21-30,manuscript_juttner,3,norm_2,norm_3,-0.3825009369682212
21-30,manuscript_juttner,3,norm_2,temperature_3,0.47652672598943535
21-30,manuscript_juttner,3,norm_2,U_3,0.038795143563594474
21-30,manuscript_juttner,3,temperature_2,norm_1,-0.6189446431374616
21-30,manuscript_juttner,3,temperature_2,temperature_1,0.7479651514386896
21-30,manuscript_juttner,3,temperature_2,U_1,-0.050656297411587295
21-30,manuscript_juttner,3,temperature_2,norm_2,0.8695163492295607
21-30,manuscript_juttner,3,temperature_2,temperature_2,1.0
21-30,manuscript_juttner,3,temperature_2,U_2,0.9244368972064808
21-30,manuscript_juttner,3,temperature_2,norm_3,-0.5260912624569822
21-30,manuscript_juttner,3,temperature_2,temperature_3,0.656357853319127
21-30,manuscript_juttner,3,temperature_2,U_3,0.053682915482264254
21-30,manuscript_juttner,3,U_2,norm_1,-0.46833933157667906
21-30,manuscript_juttner,3,U_2,temperature_1,0.6687397633669488
21-30,manuscript_juttner,3,U_2,U_1,0.034570051647157436
21-30,manuscript_juttner,3,U_2,norm_2,0.9617653560784577
21-30,manuscript_juttner,3,U_2,temperature_2,0.9244368972064808
21-30,manuscript_juttner,3,U_2,U_2,1.0
21-30,manuscript_juttner,3,U_2,norm_3,-0.4318588181721111
21-30,manuscript_juttner,3,U_2,temperature_3,0.5401831771081833
21-30,manuscript_juttner,3,U_2,U_3,0.046911482931225316
21-30,manuscript_juttner,3,norm_3,norm_1,0.26468815975073606
21-30,manuscript_juttner,3,norm_3,temperature_1,-0.6200817780527933
21-30,manuscript_juttner,3,norm_3,U_1,-0.11469142789695734
21-30,manuscript_juttner,3,norm_3,norm_2,-0.3825009369682212
21-30,manuscript_juttner,3,norm_3,temperature_2,-0.5260912624569822
21-30,manuscript_juttner,3,norm_3,U_2,-0.4318588181721111
21-30,manuscript_juttner,3,norm_3,norm_3,1.0
21-30,manuscript_juttner,3,norm_3,temperature_3,-0.19909427514407443
21-30,manuscript_juttner,3,norm_3,U_3,0.6921840136164888
21-30,manuscript_juttner,3,temperature_3,norm_1,-0.3452464209733756
21-30,manuscript_juttner,3,temperature_3,temperature_1,0.7293925889789008
21-30,manuscript_juttner,3,temperature_3,U_1,0.14952932420515538
21-30,manuscript_juttner,3,temperature_3,norm_2,0.47652672598943535
21-30,manuscript_juttner,3,temperature_3,temperature_2,0.656357853319127
21-30,manuscript_juttner,3,temperature_3,U_2,0.5401831771081833
21-30,manuscript_juttner,3,temperature_3,norm_3,-0.19909427514407443
21-30,manuscript_juttner,3,temperature_3,temperature_3,0.9999999999999999
21-30,manuscript_juttner,3,temperature_3,U_3,0.5684740756151471
21-30,manuscript_juttner,3,U_3,norm_1,-0.03306820647769517
21-30,manuscript_juttner,3,U_3,temperature_1,0.027752904487182983
21-30,manuscript_juttner,3,U_3,U_1,0.020899098809603132
21-30,manuscript_juttner,3,U_3,norm_2,0.038795143563594474
21-30,manuscript_juttner,3,U_3,temperature_2,0.053682915482264254
21-30,manuscript_juttner,3,U_3,U_2,0.046911482931225316
21-30,manuscript_juttner,3,U_3,norm_3,0.6921840136164888
21-30,manuscript_juttner,3,U_3,temperature_3,0.5684740756151471
21-30,manuscript_juttner,3,U_3,U_3,1.0
21-30,exact_bose_einstein,3,norm_1,norm_1,1.0
21-30,exact_bose_einstein,3,norm_1,temperature_1,-0.3029853159143932
21-30,exact_bose_einstein,3,norm_1,U_1,0.7755197312859232
21-30,exact_bose_einstein,3,norm_1,norm_2,0.37168586068846005
21-30,exact_bose_einstein,3,norm_1,temperature_2,-0.07092374970808706
21-30,exact_bose_einstein,3,norm_1,U_2,0.013307133788519929
21-30,exact_bose_einstein,3,norm_1,norm_3,-0.3774192153043156
21-30,exact_bose_einstein,3,norm_1,temperature_3,-0.6565925306506165
21-30,exact_bose_einstein,3,norm_1,U_3,-0.047945495186935326
21-30,exact_bose_einstein,3,temperature_1,norm_1,-0.3029853159143932
21-30,exact_bose_einstein,3,temperature_1,temperature_1,0.9999999999999999
21-30,exact_bose_einstein,3,temperature_1,U_1,0.350968129442334
21-30,exact_bose_einstein,3,temperature_1,norm_2,-0.7483187309924343
21-30,exact_bose_einstein,3,temperature_1,temperature_2,0.10332463142220447
21-30,exact_bose_einstein,3,temperature_1,U_2,-0.062125060173963506
21-30,exact_bose_einstein,3,temperature_1,norm_3,-0.1108360273257579
21-30,exact_bose_einstein,3,temperature_1,temperature_3,0.6876490579921206
21-30,exact_bose_einstein,3,temperature_1,U_3,0.06177694215205038
21-30,exact_bose_einstein,3,U_1,norm_1,0.7755197312859232
21-30,exact_bose_einstein,3,U_1,temperature_1,0.350968129442334
21-30,exact_bose_einstein,3,U_1,U_1,1.0000000000000002
21-30,exact_bose_einstein,3,U_1,norm_2,-0.06029399343593835
21-30,exact_bose_einstein,3,U_1,temperature_2,0.01670922666443408
21-30,exact_bose_einstein,3,U_1,U_2,0.003728508087490154
21-30,exact_bose_einstein,3,U_1,norm_3,-0.49575166479055394
21-30,exact_bose_einstein,3,U_1,temperature_3,-0.13583024786607636
21-30,exact_bose_einstein,3,U_1,U_3,0.007555619829189914
21-30,exact_bose_einstein,3,norm_2,norm_1,0.37168586068846005
21-30,exact_bose_einstein,3,norm_2,temperature_1,-0.7483187309924343
21-30,exact_bose_einstein,3,norm_2,U_1,-0.06029399343593835
21-30,exact_bose_einstein,3,norm_2,norm_2,1.0
21-30,exact_bose_einstein,3,norm_2,temperature_2,0.41654546853879576
21-30,exact_bose_einstein,3,norm_2,U_2,0.5842404521351193
21-30,exact_bose_einstein,3,norm_2,norm_3,-0.09951371091722636
21-30,exact_bose_einstein,3,norm_2,temperature_3,-0.47123448789128913
21-30,exact_bose_einstein,3,norm_2,U_3,-0.024976735328289847
21-30,exact_bose_einstein,3,temperature_2,norm_1,-0.07092374970808706
21-30,exact_bose_einstein,3,temperature_2,temperature_1,0.10332463142220447
21-30,exact_bose_einstein,3,temperature_2,U_1,0.01670922666443408
21-30,exact_bose_einstein,3,temperature_2,norm_2,0.41654546853879576
21-30,exact_bose_einstein,3,temperature_2,temperature_2,0.9999999999999998
21-30,exact_bose_einstein,3,temperature_2,U_2,0.9810828955231667
21-30,exact_bose_einstein,3,temperature_2,norm_3,0.008296096962623019
21-30,exact_bose_einstein,3,temperature_2,temperature_3,0.07402550164916136
21-30,exact_bose_einstein,3,temperature_2,U_3,0.00644711997595109
21-30,exact_bose_einstein,3,U_2,norm_1,0.013307133788519929
21-30,exact_bose_einstein,3,U_2,temperature_1,-0.062125060173963506
21-30,exact_bose_einstein,3,U_2,U_1,0.003728508087490154
21-30,exact_bose_einstein,3,U_2,norm_2,0.5842404521351193
21-30,exact_bose_einstein,3,U_2,temperature_2,0.9810828955231667
21-30,exact_bose_einstein,3,U_2,U_2,1.0
21-30,exact_bose_einstein,3,U_2,norm_3,-0.015216565353907831
21-30,exact_bose_einstein,3,U_2,temperature_3,-0.02882564820344109
21-30,exact_bose_einstein,3,U_2,U_3,0.0010184478755140365
21-30,exact_bose_einstein,3,norm_3,norm_1,-0.3774192153043156
21-30,exact_bose_einstein,3,norm_3,temperature_1,-0.1108360273257579
21-30,exact_bose_einstein,3,norm_3,U_1,-0.49575166479055394
21-30,exact_bose_einstein,3,norm_3,norm_2,-0.09951371091722636
21-30,exact_bose_einstein,3,norm_3,temperature_2,0.008296096962623019
21-30,exact_bose_einstein,3,norm_3,U_2,-0.015216565353907831
21-30,exact_bose_einstein,3,norm_3,norm_3,1.0
21-30,exact_bose_einstein,3,norm_3,temperature_3,-0.2758882783388161
21-30,exact_bose_einstein,3,norm_3,U_3,0.3501212098033644
21-30,exact_bose_einstein,3,temperature_3,norm_1,-0.6565925306506165
21-30,exact_bose_einstein,3,temperature_3,temperature_1,0.6876490579921206
21-30,exact_bose_einstein,3,temperature_3,U_1,-0.13583024786607636
21-30,exact_bose_einstein,3,temperature_3,norm_2,-0.47123448789128913
21-30,exact_bose_einstein,3,temperature_3,temperature_2,0.07402550164916136
21-30,exact_bose_einstein,3,temperature_3,U_2,-0.02882564820344109
21-30,exact_bose_einstein,3,temperature_3,norm_3,-0.2758882783388161
21-30,exact_bose_einstein,3,temperature_3,temperature_3,1.0
21-30,exact_bose_einstein,3,temperature_3,U_3,0.10684890519745979
21-30,exact_bose_einstein,3,U_3,norm_1,-0.047945495186935326
21-30,exact_bose_einstein,3,U_3,temperature_1,0.06177694215205038
21-30,exact_bose_einstein,3,U_3,U_1,0.007555619829189914
21-30,exact_bose_einstein,3,U_3,norm_2,-0.024976735328289847
21-30,exact_bose_einstein,3,U_3,temperature_2,0.00644711997595109
21-30,exact_bose_einstein,3,U_3,U_2,0.0010184478755140365
21-30,exact_bose_einstein,3,U_3,norm_3,0.3501212098033644
21-30,exact_bose_einstein,3,U_3,temperature_3,0.10684890519745979
21-30,exact_bose_einstein,3,U_3,U_3,1.0000000000000002
21-30,tsallis,3,norm_1,norm_1,1.0
21-30,tsallis,3,norm_1,temperature_1,-0.9395545266787968
21-30,tsallis,3,norm_1,q_1,0.48307829959546666
21-30,tsallis,3,norm_1,norm_2,0.0007624113332492481
21-30,tsallis,3,norm_1,temperature_2,0.005296875569561132
21-30,tsallis,3,norm_1,q_2,0.013956721511145336
21-30,tsallis,3,norm_1,norm_3,-0.0215530666213248
21-30,tsallis,3,norm_1,temperature_3,-0.04356546700199189
21-30,tsallis,3,norm_1,q_3,-0.13184082583386553
21-30,tsallis,3,temperature_1,norm_1,-0.9395545266787968
21-30,tsallis,3,temperature_1,temperature_1,0.9999999999999998
21-30,tsallis,3,temperature_1,q_1,-0.5817475125758607
21-30,tsallis,3,temperature_1,norm_2,-0.019592469825208274
21-30,tsallis,3,temperature_1,temperature_2,-0.018464621530336518
21-30,tsallis,3,temperature_1,q_2,-0.0037000194248827762
21-30,tsallis,3,temperature_1,norm_3,-0.07503685400820563
21-30,tsallis,3,temperature_1,temperature_3,0.17165598237036744
21-30,tsallis,3,temperature_1,q_3,0.16411618739682113
21-30,tsallis,3,q_1,norm_1,0.48307829959546666
21-30,tsallis,3,q_1,temperature_1,-0.5817475125758607
21-30,tsallis,3,q_1,q_1,0.9999999999999999
21-30,tsallis,3,q_1,norm_2,0.0007983508312437108
21-30,tsallis,3,q_1,temperature_2,0.0027405314686923324
21-30,tsallis,3,q_1,q_2,-0.0475469968853626
21-30,tsallis,3,q_1,norm_3,-0.5327384246719062
21-30,tsallis,3,q_1,temperature_3,-0.2443857929688273
21-30,tsallis,3,q_1,q_3,0.2166880589454757
21-30,tsallis,3,norm_2,norm_1,0.0007624113332492481
21-30,tsallis,3,norm_2,temperature_1,-0.019592469825208274
21-30,tsallis,3,norm_2,q_1,0.0007983508312437108
21-30,tsallis,3,norm_2,norm_2,0.9999999999999999
21-30,tsallis,3,norm_2,temperature_2,-0.4087940021491621
21-30,tsallis,3,norm_2,q_2,-0.48659815677552526
21-30,tsallis,3,norm_2,norm_3,0.024037931007864794
21-30,tsallis,3,norm_2,temperature_3,-0.030506779235815882
21-30,tsallis,3,norm_2,q_3,-0.27780728684011663
21-30,tsallis,3,temperature_2,norm_1,0.005296875569561132
21-30,tsallis,3,temperature_2,temperature_1,-0.018464621530336518
21-30,tsallis,3,temperature_2,q_1,0.0027405314686923324
21-30,tsallis,3,temperature_2,norm_2,-0.4087940021491621
21-30,tsallis,3,temperature_2,temperature_2,1.0000000000000002
21-30,tsallis,3,temperature_2,q_2,-0.5515657757090946
21-30,tsallis,3,temperature_2,norm_3,0.036715601230676013
21-30,tsallis,3,temperature_2,temperature_3,0.000668183045873087
21-30,tsallis,3,temperature_2,q_3,-0.20798916413843677
21-30,tsallis,3,q_2,norm_1,0.013956721511145336
21-30,tsallis,3,q_2,temperature_1,-0.0037000194248827762
21-30,tsallis,3,q_2,q_1,-0.0475469968853626
21-30,tsallis,3,q_2,norm_2,-0.48659815677552526
21-30,tsallis,3,q_2,temperature_2,-0.5515657757090946
21-30,tsallis,3,q_2,q_2,0.9999999999999999
21-30,tsallis,3,q_2,norm_3,0.019612362915843205
21-30,tsallis,3,q_2,temperature_3,0.10045863919367855
21-30,tsallis,3,q_2,q_3,0.22121909596144895
21-30,tsallis,3,norm_3,norm_1,-0.0215530666213248
21-30,tsallis,3,norm_3,temperature_1,-0.07503685400820563
21-30,tsallis,3,norm_3,q_1,-0.5327384246719062
21-30,tsallis,3,norm_3,norm_2,0.024037931007864794
21-30,tsallis,3,norm_3,temperature_2,0.036715601230676013
21-30,tsallis,3,norm_3,q_2,0.019612362915843205
21-30,tsallis,3,norm_3,norm_3,1.0
21-30,tsallis,3,norm_3,temperature_3,-0.4785457241984004
21-30,tsallis,3,norm_3,q_3,-0.12242278254013654
21-30,tsallis,3,temperature_3,norm_1,-0.04356546700199189
21-30,tsallis,3,temperature_3,temperature_1,0.17165598237036744
21-30,tsallis,3,temperature_3,q_1,-0.2443857929688273
21-30,tsallis,3,temperature_3,norm_2,-0.030506779235815882
21-30,tsallis,3,temperature_3,temperature_2,0.000668183045873087
21-30,tsallis,3,temperature_3,q_2,0.10045863919367855
21-30,tsallis,3,temperature_3,norm_3,-0.4785457241984004
21-30,tsallis,3,temperature_3,temperature_3,0.9999999999999999
21-30,tsallis,3,temperature_3,q_3,-0.5803566371345305
21-30,tsallis,3,q_3,norm_1,-0.13184082583386553
21-30,tsallis,3,q_3,temperature_1,0.16411618739682113
21-30,tsallis,3,q_3,q_1,0.2166880589454757
21-30,tsallis,3,q_3,norm_2,-0.27780728684011663
21-30,tsallis,3,q_3,temperature_2,-0.20798916413843677
21-30,tsallis,3,q_3,q_2,0.22121909596144895
21-30,tsallis,3,q_3,norm_3,-0.12242278254013654
21-30,tsallis,3,q_3,temperature_3,-0.5803566371345305
21-30,tsallis,3,q_3,q_3,1.0
31-40,manuscript_juttner,1,norm_1,norm_1,1.0
31-40,manuscript_juttner,1,norm_1,temperature_1,-0.9461410030363125
31-40,manuscript_juttner,1,norm_1,U_1,-1.6011822808467857e-05
31-40,manuscript_juttner,1,temperature_1,norm_1,-0.9461410030363125
31-40,manuscript_juttner,1,temperature_1,temperature_1,1.0000000000000002
31-40,manuscript_juttner,1,temperature_1,U_1,-0.0002401457198237423
31-40,manuscript_juttner,1,U_1,norm_1,-1.6011822808467857e-05
31-40,manuscript_juttner,1,U_1,temperature_1,-0.0002401457198237423
31-40,manuscript_juttner,1,U_1,U_1,1.0
31-40,exact_bose_einstein,1,norm_1,norm_1,1.0
31-40,exact_bose_einstein,1,norm_1,temperature_1,-0.9394453029818828
31-40,exact_bose_einstein,1,norm_1,U_1,-0.001841910903618596
31-40,exact_bose_einstein,1,temperature_1,norm_1,-0.9394453029818828
31-40,exact_bose_einstein,1,temperature_1,temperature_1,1.0
31-40,exact_bose_einstein,1,temperature_1,U_1,-0.027144170564281263
31-40,exact_bose_einstein,1,U_1,norm_1,-0.001841910903618596
31-40,exact_bose_einstein,1,U_1,temperature_1,-0.027144170564281263
31-40,exact_bose_einstein,1,U_1,U_1,1.0000000000000002
31-40,tsallis,1,norm_1,norm_1,1.0
31-40,tsallis,1,norm_1,temperature_1,-0.9816878210509935
31-40,tsallis,1,norm_1,q_1,0.864647645933117
31-40,tsallis,1,temperature_1,norm_1,-0.9816878210509935
31-40,tsallis,1,temperature_1,temperature_1,1.0
31-40,tsallis,1,temperature_1,q_1,-0.9300236205760942
31-40,tsallis,1,q_1,norm_1,0.864647645933117
31-40,tsallis,1,q_1,temperature_1,-0.9300236205760942
31-40,tsallis,1,q_1,q_1,1.0
31-40,manuscript_juttner,2,norm_1,norm_1,1.0
31-40,manuscript_juttner,2,norm_1,temperature_1,-0.19760088002353327
31-40,manuscript_juttner,2,norm_1,U_1,0.13983055565044503
31-40,manuscript_juttner,2,norm_1,norm_2,0.6540094892096038
31-40,manuscript_juttner,2,norm_1,temperature_2,-0.8418742380675542
31-40,manuscript_juttner,2,norm_1,U_2,-0.0016910033991285578
31-40,manuscript_juttner,2,temperature_1,norm_1,-0.19760088002353327
31-40,manuscript_juttner,2,temperature_1,temperature_1,1.0
31-40,manuscript_juttner,2,temperature_1,U_1,0.9414774064435012
31-40,manuscript_juttner,2,temperature_1,norm_2,-0.2339024670913613
31-40,manuscript_juttner,2,temperature_1,temperature_2,0.2803288152563356
31-40,manuscript_juttner,2,temperature_1,U_2,0.000553700146637633
31-40,manuscript_juttner,2,U_1,norm_1,0.13983055565044503
31-40,manuscript_juttner,2,U_1,temperature_1,0.9414774064435012
31-40,manuscript_juttner,2,U_1,U_1,1.0
31-40,manuscript_juttner,2,U_1,norm_2,-0.025301797127786123
31-40,manuscript_juttner,2,U_1,temperature_2,0.007135575476656888
31-40,manuscript_juttner,2,U_1,U_2,1.5034946649439654e-05
31-40,manuscript_juttner,2,norm_2,norm_1,0.6540094892096038
31-40,manuscript_juttner,2,norm_2,temperature_1,-0.2339024670913613
31-40,manuscript_juttner,2,norm_2,U_1,-0.025301797127786123
31-40,manuscript_juttner,2,norm_2,norm_2,1.0000000000000002
31-40,manuscript_juttner,2,norm_2,temperature_2,-0.9327440018841363
31-40,manuscript_juttner,2,norm_2,U_2,0.008133735962345939
31-40,manuscript_juttner,2,temperature_2,norm_1,-0.8418742380675542
31-40,manuscript_juttner,2,temperature_2,temperature_1,0.2803288152563356
31-40,manuscript_juttner,2,temperature_2,U_1,0.007135575476656888
31-40,manuscript_juttner,2,temperature_2,norm_2,-0.9327440018841363
31-40,manuscript_juttner,2,temperature_2,temperature_2,1.0
31-40,manuscript_juttner,2,temperature_2,U_2,0.07603592367393104
31-40,manuscript_juttner,2,U_2,norm_1,-0.0016910033991285578
31-40,manuscript_juttner,2,U_2,temperature_1,0.000553700146637633
31-40,manuscript_juttner,2,U_2,U_1,1.5034946649439654e-05
31-40,manuscript_juttner,2,U_2,norm_2,0.008133735962345939
31-40,manuscript_juttner,2,U_2,temperature_2,0.07603592367393104
31-40,manuscript_juttner,2,U_2,U_2,1.0000000000000002
31-40,exact_bose_einstein,2,norm_1,norm_1,1.0
31-40,exact_bose_einstein,2,norm_1,temperature_1,-0.21686887547983488
31-40,exact_bose_einstein,2,norm_1,U_1,0.3615494077867273
31-40,exact_bose_einstein,2,norm_1,norm_2,0.5071039509358696
31-40,exact_bose_einstein,2,norm_1,temperature_2,-0.2337258370859809
31-40,exact_bose_einstein,2,norm_1,U_2,0.18245965687954194
31-40,exact_bose_einstein,2,temperature_1,norm_1,-0.21686887547983488
31-40,exact_bose_einstein,2,temperature_1,temperature_1,1.0
31-40,exact_bose_einstein,2,temperature_1,U_1,0.8265084347401305
31-40,exact_bose_einstein,2,temperature_1,norm_2,-0.17354852534974494
31-40,exact_bose_einstein,2,temperature_1,temperature_2,0.07627259162792854
31-40,exact_bose_einstein,2,temperature_1,U_2,-0.05956806269682981
31-40,exact_bose_einstein,2,U_1,norm_1,0.3615494077867273
31-40,exact_bose_einstein,2,U_1,temperature_1,0.8265084347401305
31-40,exact_bose_einstein,2,U_1,U_1,0.9999999999999999
31-40,exact_bose_einstein,2,U_1,norm_2,0.09632394369464774
31-40,exact_bose_einstein,2,U_1,temperature_2,-0.05181330771525931
31-40,exact_bose_einstein,2,U_1,U_2,0.04189223263429902
